Source,Target,edgeID,signal,color
"MLST8","MTOR","a310d_bfde3_da53c_ec627_2","a","#nan"
"AKT1S1","RPTOR","a310d_bfde3_da53c_ec627_3","a","#nan"
"AKT1S1","MLST8","da53c_bfde3_unlabeled","a","#unlabeled"
"AKT1S1","MTOR","a310d_bfde3_da53c_ec627_3","a","#nan"
"MTOR","RPTOR","ec627_a310d_unlabeled","a","#unlabeled"
"MTOR","MLST8","a310d_bfde3_da53c_ec627_4","a","#nan"
"MTOR","AKT1S1","a310d_bfde3_da53c_ec627_4","a","#nan"
"AKT3","RPTOR","id2097708c","a","#000000"
"AKT3","MLST8","id2097708c","a","#000000"
"AKT3","AKT1S1","id2097708c","a","#000000"
"AKT3","MTOR","id2097708c","a","#000000"
"AKT3","AKT2","d9cc4_b6d9f_unlabeled","a","#unlabeled"
"AKT3","AKT1","b6d9f_d9cc4_f48ec_2","a","#nan"
"AKT1","RPTOR","id2097708c","a","#000000"
"AKT1","MLST8","id2097708c","a","#000000"
"AKT1","AKT1S1","id2097708c","a","#000000"
"AKT1","MTOR","id2097708c","a","#000000"
"AKT1","AKT2","f48ec_b6d9f_unlabeled","a","#unlabeled"
"AKT1","AKT3","b6d9f_d9cc4_f48ec_3","a","#nan"
"STAT5B","STAT5A","d8b39_e1afc_unlabeled","a","#unlabeled"
"STAT5A","STAT5A","id2ffd8faa","a","#000000"
"STAT5A","FOXM1","idb7f2e472","a","#000000"
"STAT5A","CCND1","idb7f2e472","a","#000000"
"STAT5A","CCND3","idb7f2e472","a","#000000"
"STAT5A","CCND2","idb7f2e472","a","#000000"
"STAT5A","CDK4","idb7f2e472","a","#000000"
"STAT5A","STAT5B","e1afc_d8b39_unlabeled","a","#unlabeled"
"GH1","GHR","id445e5e97","a","#000000"
"GHR","STAT5B","idf2fca3d7","a","#000000"
"GHR","STAT5A","idf2fca3d7","a","#000000"
"PRL","PRLR","id45d1622e","a","#000000"
"PRLR","STAT5B","id5136a8f3","a","#000000"
"PRLR","STAT5A","id5136a8f3","a","#000000"
"KRAS","MAPK signaling pathway","idae3d6b9e","a","#000000"
"KRAS","NRAS","a31cc_b5afb_f8c76_1","a","#nan"
"KRAS","HRAS","a31cc_f8c76_unlabeled","a","#unlabeled"
"NRAS","MAPK signaling pathway","idae3d6b9e","a","#000000"
"NRAS","KRAS","a31cc_b5afb_f8c76_2","a","#nan"
"NRAS","HRAS","b5afb_f8c76_unlabeled","a","#unlabeled"
"HRAS","MAPK signaling pathway","idae3d6b9e","a","#000000"
"HRAS","KRAS","f8c76_a31cc_unlabeled","a","#unlabeled"
"HRAS","NRAS","f8c76_b5afb_unlabeled","a","#unlabeled"
"IFNG","IFNGR2","id62335a83","a","#000000"
"IFNG","IFNGR1","id62335a83","a","#000000"
"IFNGR2","STAT1","id64e80923","a","#000000"
"IFNGR2","JAK2","id64e80923","a","#000000"
"IFNGR2","IFNGR1","a5a7d_b96b3_unlabeled","a","#unlabeled"
"IFNGR1","STAT1","id64e80923","a","#000000"
"IFNGR1","JAK2","id64e80923","a","#000000"
"IFNGR1","IFNGR2","b96b3_a5a7d_unlabeled","a","#unlabeled"
"STAT3","KRAS","id69447262","a","#000000"
"STAT3","NRAS","id69447262","a","#000000"
"STAT3","HRAS","id69447262","a","#000000"
"STAT3","AKT2","idb4e79a86","a","#000000"
"STAT3","AKT3","idb4e79a86","a","#000000"
"STAT3","AKT1","idb4e79a86","a","#000000"
"STAT3","JAK2","d6831_e40b6_unlabeled","a","#unlabeled"
"EPOR","STAT5B","id7c780d32","a","#000000"
"EPOR","STAT5A","id7c780d32","a","#000000"
"FOXM1","CCND1","a1208_ab06f_unlabeled","a","#unlabeled"
"FOXM1","CCND3","a1208_ab06f_be00c_f058a_f91b1_1","a","#nan"
"FOXM1","CCND2","a1208_ab06f_be00c_f058a_f91b1_1","a","#nan"
"FOXM1","CDK4","a1208_ab06f_be00c_f058a_f91b1_1","a","#nan"
"CCND1","FOXM1","ab06f_a1208_unlabeled","a","#unlabeled"
"CCND1","CCND3","a1208_ab06f_be00c_f058a_f91b1_2","a","#nan"
"CCND1","CCND2","ab06f_f058a_unlabeled","a","#unlabeled"
"CCND1","CDK4","a1208_ab06f_be00c_f058a_f91b1_2","a","#nan"
"CCND3","FOXM1","a1208_ab06f_be00c_f058a_f91b1_3","a","#nan"
"CCND3","CCND1","a1208_ab06f_be00c_f058a_f91b1_3","a","#nan"
"CCND3","CCND2","be00c_f058a_unlabeled","a","#unlabeled"
"CCND3","CDK4","be00c_f91b1_unlabeled","a","#unlabeled"
"CCND2","FOXM1","a1208_ab06f_be00c_f058a_f91b1_4","a","#nan"
"CCND2","CCND1","f058a_ab06f_unlabeled","a","#unlabeled"
"CCND2","CCND3","f058a_be00c_unlabeled","a","#unlabeled"
"CCND2","CDK4","a1208_ab06f_be00c_f058a_f91b1_4","a","#nan"
"CDK4","FOXM1","a1208_ab06f_be00c_f058a_f91b1_5","a","#nan"
"CDK4","CCND1","a1208_ab06f_be00c_f058a_f91b1_5","a","#nan"
"CDK4","CCND3","f91b1_be00c_unlabeled","a","#unlabeled"
"CDK4","CCND2","a1208_ab06f_be00c_f058a_f91b1_5","a","#nan"
"EPO","EPOR","idb3654112","a","#000000"
"IL6","IL6R","idd283553","a","#000000"
"IL6R","STAT3","idd5d3de66","a","#000000"
"IL6R","JAK2","idd5d3de66","a","#000000"
