source_node,target_node,num_paths
KIT,MET,63
KIT,PDGFRA,63
KIT,PDGFRB,59
KIT,TEK,47
KIT,FLT3,4
KIT,NTRK1,10
KIT,NTRK2,4
FGFR1,NF2,1
KIT,EGFR,64
IGF1R,EGFR,7
IGF1R,EPHA2,1
IGF1R,FGFR1,6
INSR,FLT4,1
INSR,NGFR,2
INSR,MET,23
INSR,PDGFRA,24
INSR,PDGFRB,23
INSR,TEK,14
INSR,FLT3,1
INSR,NTRK1,5
INSR,NTRK2,4
FGFR3,NF2,1
FGFR3,IGF1R,5
FGFR3,KIT,61
FGFR3,FGFR1,66
FGFR3,EPHA2,2
FGFR3,EGFR,64
FGFR3,CSF1R,3
FGFR3,FGFR4,63
FGFR3,FLT1,4
FGFR3,FLT4,3
FGFR3,NGFR,3
FGFR3,MET,60
FGFR3,PDGFRA,60
FGFR3,PDGFRB,60
FGFR3,TEK,46
FGFR3,FLT3,3
FGFR3,NTRK1,10
FGFR3,NTRK2,4
IGF1R,NF2,1
IGF1R,KIT,8
FGFR1,EGFR,64
CDH1,CDH16,5
CDH1,CDH17,4
CDH1,CDH18,4
CDH19,CDH7,2
CDH19,CDH8,1
CDH19,CDH9,1
CDH2,CTNNB1,8
CDH2,CTNNA1,6
CDH2,CDH20,4306
CDH2,CDH22,4917
CDH2,CDH24,4
CDH2,CDH3,4
CDH2,CDH4,7
CDH2,CDH5,6
CDH2,CDH6,4
CDH2,CDH7,5
CDH19,CDH6,1
CDH2,CDH8,4
CDH20,CTNNB1,2
CDH20,CTNNA1,1903
CDH20,CDH22,1
CDH20,CDH24,632
CDH20,CDH3,146
CDH20,CDH4,3551
CDH20,CDH5,1
CDH20,CDH6,1
CDH20,CDH7,1
CDH20,CDH8,1
CDH20,CDH9,3366
CDH22,CTNNB1,4
CDH22,CTNNA1,2121
CDH2,CDH9,5
CDH22,CDH24,661
CDH19,CDH5,1
CDH19,CDH3,318
CDH17,CDH24,4
CDH17,CDH3,4
CDH17,CDH4,4
CDH17,CDH5,4
CDH17,CDH6,4
CDH17,CDH7,5
CDH17,CDH8,4
CDH17,CDH9,4
CDH18,CTNNB1,4
CDH18,CTNNA1,4
CDH18,CDH19,1
CDH18,CDH2,4
CDH18,CDH20,1
CDH19,CDH4,1
CDH18,CDH22,1
CDH18,CDH3,4
CDH18,CDH4,4
CDH18,CDH5,6
CDH18,CDH6,5
CDH18,CDH7,5
CDH18,CDH8,6
CDH18,CDH9,5
CDH19,CTNNB1,14
CDH19,CTNNA1,3
CDH19,CDH2,1
CDH19,CDH20,1
CDH19,CDH22,1
CDH19,CDH24,1578
CDH18,CDH24,4
CDH22,CDH3,169
CDH22,CDH4,3673
CDH22,CDH5,2
CDH5,CDH9,5
CDH6,CTNNB1,4
CDH6,CTNNA1,4
CDH6,CDH7,5
CDH6,CDH8,5
CDH6,CDH9,4
CDH7,CTNNB1,4
CDH7,CTNNA1,4
CDH7,CDH8,6
CDH7,CDH9,5
CDH8,CTNNB1,4
CDH8,CTNNA1,4
CDH8,CDH9,5
CDH5,CDH8,7
CDH9,CTNNB1,4
MYC,NRAS,10
MYC,HRAS,21
MYC,KRAS,22
NRAS,HRAS,122
NRAS,KRAS,131
HRAS,KRAS,140
STK3,LATS2,2
STK3,LATS1,2
STK3,STK4,1
STK3,SAV1,2
STK4,LATS2,1
STK4,LATS1,1
STK4,SAV1,1
CDH9,CTNNA1,4
CDH5,CDH7,7
CDH5,CDH6,5
CDH5,CTNNA1,8
CDH22,CDH6,1
CDH22,CDH7,2
CDH22,CDH8,1
CDH22,CDH9,3501
CDH24,CTNNB1,4
CDH24,CTNNA1,4
CDH24,CDH3,4
CDH24,CDH4,4
CDH24,CDH5,5
CDH24,CDH6,4
CDH24,CDH7,5
CDH24,CDH8,5
CDH24,CDH9,4
CDH3,CTNNB1,4
CDH3,CTNNA1,4
CDH3,CDH4,4
CDH3,CDH5,4
CDH3,CDH6,4
CDH3,CDH7,4
CDH3,CDH8,4
CDH3,CDH9,4
CDH4,CTNNB1,6
CDH4,CTNNA1,6
CDH4,CDH5,4
CDH4,CDH6,4
CDH4,CDH7,5
CDH4,CDH8,4
CDH4,CDH9,5
CDH5,CTNNB1,8
CDH17,CDH22,364
CDH17,CDH20,307
CDH17,CDH2,4
CDH17,CDH19,2
CDH11,CTNNB1,4
CDH11,CTNNA1,4
CDH11,CDH12,5
CDH11,CDH13,5
CDH11,CDH15,6
CDH11,CDH16,10
CDH11,CDH17,4
CDH11,CDH18,6
CDH11,CDH19,2
CDH11,CDH2,5
CDH11,CDH20,1
CDH11,CDH22,1
CDH11,CDH24,4
CDH10,CDH9,7
CDH11,CDH3,4
CDH11,CDH5,6
CDH11,CDH6,5
CDH11,CDH7,6
CDH11,CDH8,6
CDH11,CDH9,6
CDH12,CTNNB1,5
CDH12,CTNNA1,4
CDH12,CDH13,6
CDH12,CDH15,4
CDH12,CDH16,9
CDH12,CDH17,4
CDH12,CDH18,5
CDH12,CDH19,1
CDH11,CDH4,5
CDH10,CDH8,6
CDH10,CDH7,6
CDH10,CDH6,5
CDH1,CDH19,2
CDH1,CDH2,8
CDH1,CDH20,3649
CDH1,CDH22,1
CDH1,CDH24,4
CDH1,CDH3,5
CDH1,CDH4,4
CDH1,CDH5,7
CDH1,CDH6,4
CDH1,CDH7,4
CDH1,CDH8,4
CDH1,CDH9,4
CDH10,CTNNB1,4
CDH10,CTNNA1,4
CDH10,CDH11,7
CDH10,CDH12,5
CDH10,CDH13,5
CDH10,CDH15,6
CDH10,CDH16,9
CDH10,CDH17,4
CDH10,CDH18,6
CDH10,CDH19,2
CDH10,CDH2,5
CDH10,CDH20,1
CDH10,CDH22,1
CDH10,CDH24,4
CDH10,CDH3,4
CDH10,CDH4,5
CDH10,CDH5,6
CDH12,CDH2,4
ITGB4,ITGB7,1
CDH12,CDH20,1
CDH12,CDH24,4
CDH15,CDH22,5016
CDH15,CDH24,4
CDH15,CDH3,4
CDH15,CDH4,7
CDH15,CDH5,5
CDH15,CDH6,4
CDH15,CDH7,5
CDH15,CDH8,5
CDH15,CDH9,6
CDH16,CTNNB1,2
CDH16,CTNNA1,2
CDH16,CDH17,5
CDH16,CDH18,6
CDH15,CDH20,4855
CDH16,CDH19,9
CDH16,CDH20,6
CDH16,CDH22,6
CDH16,CDH24,4
CDH16,CDH3,3
CDH16,CDH4,6
CDH16,CDH5,8
CDH16,CDH6,7
CDH16,CDH7,10
CDH16,CDH8,8
CDH16,CDH9,6
CDH17,CTNNB1,4
CDH17,CTNNA1,4
CDH17,CDH18,4
CDH16,CDH2,8
CDH15,CDH2,7
CDH15,CDH19,1
CDH15,CDH18,5
CDH12,CDH3,4
CDH12,CDH4,4
CDH12,CDH5,5
CDH12,CDH6,5
CDH12,CDH7,5
CDH12,CDH8,5
CDH12,CDH9,4
CDH13,CTNNB1,6
CDH13,CTNNA1,4
CDH13,CDH15,5
CDH13,CDH16,4
CDH13,CDH17,4
CDH13,CDH18,5
CDH13,CDH19,6
CDH13,CDH2,4
CDH13,CDH20,2
CDH13,CDH22,2
CDH13,CDH24,4
CDH13,CDH3,4
CDH13,CDH4,4
CDH13,CDH5,5
CDH13,CDH6,4
CDH13,CDH7,4
CDH13,CDH8,5
CDH13,CDH9,5
CDH15,CTNNB1,6
CDH15,CTNNA1,6
CDH15,CDH16,10
CDH15,CDH17,4
CDH12,CDH22,1
ITGB4,ITGB6,3
ITGB4,ITGB5,3
ITGB3,ITGB8,4
PAK6,PAK4,4
PAK6,PAK1,5
PAK6,PAK2,5
PAK4,NF2,2
PAK4,PAK1,4
PAK4,PAK2,4
PAK1,NF2,12
PAK1,PAK2,31
PAK2,NF2,4
LIN28B,MIR98,6
PTK2,ITGA1,4
PTK2,ITGA2,8
PTK2,ITGA3,5
PAK6,NF2,2
PTK2,ITGA4,2
PTK2,ITGA6,3
PTK2,ITGA7,3
PTK2,ITGA8,11411
PTK2,ITGA9,2
PTK2,ITGA10,4
PTK2,ITGA11,3
PTK2,ITGAD,3039
PTK2,ITGAE,3
PTK2,ITGAL,3
PTK2,ITGAM,5
PTK2,ITGAV,9
PTK2,ITGA2B,53
PTK2,ITGAX,5
PTK2,ITGA5,4
PTK2,ITGB1,13
PAK3,PAK2,28
PAK3,PAK4,4
PRKAR2A,PAK3,3
PRKAR2A,PAK6,4
PRKAR2A,PAK4,4
PRKAR2A,PAK1,3
PRKAR2A,PAK2,3
PRKAR2B,NF2,1
PRKAR2B,PRKAR1B,36
PRKAR2B,PAK5,2
PRKAR2B,PAK3,3
PRKAR2B,PAK6,1
PRKAR2B,PAK4,1
PRKAR2B,PAK1,4
PRKAR2B,PAK2,4
PAK3,PAK1,27
PRKAR1B,NF2,1
PRKAR1B,PAK3,3
PRKAR1B,PAK6,1
PRKAR1B,PAK4,1
PRKAR1B,PAK1,3
PRKAR1B,PAK2,3
PAK5,NF2,3
PAK5,PAK3,4
PAK5,PAK6,4
PAK5,PAK4,4
PAK5,PAK1,4
PAK5,PAK2,4
PAK3,NF2,4
PAK3,PAK6,4
PRKAR1B,PAK5,1
PTK2,ITGB2,5
PTK2,ITGB3,52
PTK2,ITGB4,1
ITGA2,ITGA5,8
ITGA2,ITGA6,6
ITGA2,ITGA7,5
ITGA2,ITGA8,3
ITGA2,ITGA9,7
ITGA2,ITGA10,9
ITGA2,ITGA11,3
ITGA2,ITGAD,2
ITGA2,ITGAE,3
ITGA2,ITGAL,4
ITGA2,ITGAM,3
ITGA2,ITGAV,14
ITGA2,ITGA2B,9
ITGA2,ITGA4,5
ITGA2,ITGAX,4
ITGA2,ITGB2,4
ITGA2,ITGB3,12
ITGA2,ITGB4,7
ITGA2,ITGB5,5
ITGA2,ITGB6,5
ITGA2,ITGB7,3
ITGA2,ITGB8,4
ITGA3,ITGA4,4
ITGA3,ITGA5,4
ITGA3,ITGA6,6
ITGA3,ITGA7,3
ITGA3,ITGA8,2
ITGA3,ITGA9,2
ITGA2,ITGB1,20
ITGA2,ITGA3,8
ITGA1,ITGB8,3
ITGA1,ITGB7,3
PTK2,ITGB5,1
PTK2,ITGB6,1
PTK2,ITGB7,2
PTK2,ITGB8,1
CXCL10,LATS2,1
CXCL10,LATS1,1
ITGA1,ITGA2,12
ITGA1,ITGA3,4
ITGA1,ITGA4,5
ITGA1,ITGA5,8
ITGA1,ITGA6,4
ITGA1,ITGA7,3
ITGA1,ITGA8,2
ITGA1,ITGA9,5
ITGA1,ITGA10,9
ITGA1,ITGA11,2
ITGA1,ITGAD,2
ITGA1,ITGAE,2
ITGA1,ITGAL,3
ITGA1,ITGAM,3
ITGA1,ITGAV,8
ITGA1,ITGA2B,7
ITGA1,ITGAX,3
ITGA1,ITGB1,13
ITGA1,ITGB2,3
ITGA1,ITGB3,8
ITGA1,ITGB4,4
ITGA1,ITGB5,4
ITGA1,ITGB6,3
PRKAR2A,PAK5,4
PRKAR2A,PRKAR1B,36
PRKAR2A,PRKAR2B,36
PRKAR2A,NF2,1
LATS1,YAP1,2
LATS1,WWTR1,2
VGLL4,TEAD1,1
VGLL4,TEAD2,1
VGLL4,TEAD3,1
VGLL4,TEAD4,1
YAP1,CCND1,4
YAP1,PLCB4,2
YAP1,CTGF,7
YAP1,FOXM1,2
LATS2,LATS1,12
YAP1,WWTR1,10
YAP1,TEAD2,7
YAP1,TEAD3,7
YAP1,TEAD4,7
CCND1,PLCB4,2
CCND1,CTGF,6
CCND1,FOXM1,5
PLCB4,CTGF,2
PLCB4,FOXM1,2
CTGF,FOXM1,1
WWTR1,CCND1,1
WWTR1,PLCB4,2
WWTR1,CTGF,8
WWTR1,FOXM1,2
YAP1,TEAD1,7
LATS2,WWTR1,2
LATS2,YAP1,2
AJUBA,LATS1,1
PPP1R14A,PPP1CA,2
PPP1R14A,PPP1CB,5
PPP1R14A,PPP1CC,4
PPP1R12A,NF2,4
PPP1R12A,PPP1CA,2
PPP1R12A,PPP1CB,12
PPP1R12A,PPP1CC,6
PPP1CA,NF2,1
PPP1CA,PPP1CB,9
PPP1CA,PPP1CC,9
PPP1CB,NF2,4
PPP1CB,PPP1CC,13
PPP1CC,NF2,3
CTNNB1,NF2,4
CTNNB1,CTNNA1,13
NF2,AMOT,1
NF2,LIN28B,10
NF2,PTK2,3
NF2,CD44,22
NF2,DCAF1,2
NF2,CUL4A,3933
NF2,DDB1,1
NF2,RBX1,1
NF2,STK3,1
NF2,STK4,1
NF2,SAV1,1
CTNNA1,NF2,3
AJUBA,LATS2,1
ITGA3,ITGA10,3
WWTR1,TEAD1,7
WWTR1,TEAD3,7
PRKACB,PRKAR1B,36
PRKACB,PAK5,2
PRKACB,PAK3,13
PRKACB,PAK6,4
PRKACB,PAK4,2
PRKACB,PAK1,12
PRKACB,PAK2,13
PRKACG,NF2,1
PRKACG,PRKAR1A,37
PRKACG,PRKAR2A,36
PRKACG,PRKAR2B,37
PRKACG,PRKAR1B,36
PRKACG,PAK5,2
PRKACB,PRKAR2B,36
PRKACG,PAK3,12
PRKACG,PAK4,2
PRKACG,PAK1,13
PRKACG,PAK2,13
PRKAR1A,NF2,1
PRKAR1A,PRKAR2A,36
PRKAR1A,PRKAR2B,38
PRKAR1A,PRKAR1B,36
PRKAR1A,PAK5,4
PRKAR1A,PAK3,3
PRKAR1A,PAK6,1
PRKAR1A,PAK4,1
PRKAR1A,PAK1,4
PRKAR1A,PAK2,4
PRKACG,PAK6,3
PRKACB,PRKAR2A,36
PRKACB,PRKAR1A,36
PRKACB,PRKACG,63
WWTR1,TEAD4,7
DCAF1,LATS2,2505
DCAF1,LATS1,2491
DCAF1,CUL4A,1
DCAF1,DDB1,1
DCAF1,RBX1,4
CUL4A,LATS2,6
CUL4A,LATS1,5
CUL4A,DDB1,12
CUL4A,RBX1,14
DDB1,LATS2,2426
DDB1,LATS1,2329
DDB1,RBX1,12
RBX1,LATS2,1
RBX1,LATS1,1
PRKACA,NF2,1
PRKACA,PRKACB,65
PRKACA,PRKACG,64
PRKACA,PRKAR1A,38
PRKACA,PRKAR2A,36
PRKACA,PRKAR2B,50
PRKACA,PRKAR1B,36
PRKACA,PAK5,2
PRKACA,PAK3,12
PRKACA,PAK6,3
PRKACA,PAK4,2
PRKACA,PAK1,13
PRKACA,PAK2,13
PRKACB,NF2,1
WWTR1,TEAD2,7
SAV1,LATS2,2
ITGA3,ITGA11,2
ITGA3,ITGAE,2
ITGAD,ITGAL,2
ITGAD,ITGAM,2
ITGAD,ITGAV,2
ITGAD,ITGA2B,2
ITGAD,ITGAX,2
ITGAD,ITGB1,2
ITGAD,ITGB2,2
ITGAD,ITGB3,2
ITGAD,ITGB4,1
ITGAD,ITGB5,2
ITGAD,ITGB6,2
ITGAD,ITGB7,2
ITGAD,ITGB8,2
ITGAD,ITGAE,2
ITGAE,ITGAL,3
ITGAE,ITGAV,3
ITGAE,ITGA2B,2
ITGAE,ITGAX,2
ITGAE,ITGB1,3
ITGAE,ITGB2,3
ITGAE,ITGB3,2
ITGAE,ITGB4,2
ITGAE,ITGB5,2
ITGAE,ITGB6,3
ITGAE,ITGB7,2
ITGAE,ITGB8,2
ITGAL,ITGAM,8
ITGAL,ITGAV,9
ITGAE,ITGAM,2
ITGAL,ITGA2B,5
ITGA11,ITGB8,2
ITGA11,ITGB6,3
ITGA10,ITGA11,2
ITGA10,ITGAD,2
ITGA10,ITGAE,2
ITGA10,ITGAL,3
ITGA10,ITGAM,3
ITGA10,ITGAV,7
ITGA10,ITGA2B,7
ITGA10,ITGAX,3
ITGA10,ITGB1,8
ITGA10,ITGB2,3
ITGA10,ITGB3,6
ITGA10,ITGB4,1
ITGA10,ITGB5,2
ITGA11,ITGB7,2
ITGA10,ITGB6,3
ITGA10,ITGB8,3
ITGA11,ITGAD,2
ITGA11,ITGAE,3
ITGA11,ITGAL,3
ITGA11,ITGAM,2
ITGA11,ITGAV,3
ITGA11,ITGA2B,2
ITGA11,ITGAX,2
ITGA11,ITGB1,3
ITGA11,ITGB2,4
ITGA11,ITGB3,2
ITGA11,ITGB4,2
ITGA11,ITGB5,2
ITGA10,ITGB7,3
ITGAL,ITGAX,8
ITGAL,ITGB1,8
ITGAL,ITGB2,12
ITGA2B,ITGB6,4
ITGA2B,ITGB7,4
ITGA2B,ITGB8,3
ITGAX,ITGB1,9
ITGAX,ITGB2,11
ITGAX,ITGB3,9
ITGAX,ITGB4,1
ITGAX,ITGB5,4
ITGAX,ITGB6,3
ITGAX,ITGB7,3
ITGAX,ITGB8,2
ITGB1,ITGB2,12
ITGB1,ITGB3,19
ITGA2B,ITGB5,4
ITGB1,ITGB4,10
ITGB1,ITGB6,6
ITGB1,ITGB7,5
ITGB1,ITGB8,5
ITGB2,ITGB3,8
ITGB2,ITGB4,2
ITGB2,ITGB5,4
ITGB2,ITGB6,3
ITGB2,ITGB7,5
ITGB2,ITGB8,2
ITGB3,ITGB4,5
ITGB3,ITGB5,8
ITGB3,ITGB6,5
ITGB3,ITGB7,3
ITGB1,ITGB5,9
ITGA2B,ITGB4,1
ITGA2B,ITGB3,74
ITGA2B,ITGB2,7
ITGAL,ITGB3,6
ITGAL,ITGB4,2
ITGAL,ITGB5,4
ITGAL,ITGB6,3
ITGAL,ITGB7,5
ITGAL,ITGB8,3
ITGAM,ITGAV,7
ITGAM,ITGA2B,7
ITGAM,ITGAX,11
ITGAM,ITGB1,8
ITGAM,ITGB2,13
ITGAM,ITGB3,9
ITGAM,ITGB4,1
ITGAM,ITGB5,3
ITGAM,ITGB6,2
ITGAM,ITGB7,3
ITGAM,ITGB8,2
ITGAV,ITGA2B,15
ITGAV,ITGAX,8
ITGAV,ITGB1,18
ITGAV,ITGB2,9
ITGAV,ITGB3,21
ITGAV,ITGB4,5
ITGAV,ITGB5,12
ITGAV,ITGB6,7
ITGAV,ITGB7,5
ITGAV,ITGB8,5
ITGA2B,ITGAX,8
ITGA2B,ITGB1,12
ITGA9,ITGB8,2
ITGA9,ITGB7,2
ITGA9,ITGB6,4
ITGA9,ITGB5,3
ITGA4,ITGB7,5
ITGA4,ITGB8,3
ITGA5,ITGA6,4
ITGA5,ITGA7,2
ITGA5,ITGA8,5
ITGA5,ITGA9,6
ITGA5,ITGA10,6
ITGA5,ITGA11,2
ITGA5,ITGAD,2
ITGA5,ITGAE,2
ITGA5,ITGAL,4
ITGA5,ITGAM,4
ITGA5,ITGAV,9
ITGA4,ITGB6,2
ITGA5,ITGA2B,7
ITGA5,ITGB1,12
ITGA5,ITGB2,4
ITGA5,ITGB3,11
ITGA5,ITGB4,3
ITGA5,ITGB5,3
ITGA5,ITGB6,3
ITGA5,ITGB7,2
ITGA5,ITGB8,3
ITGA6,ITGA7,3
ITGA6,ITGA8,2
ITGA6,ITGA9,2
ITGA6,ITGA10,3
ITGA6,ITGA11,2
ITGA5,ITGAX,4
ITGA4,ITGB5,4
ITGA4,ITGB4,3
ITGA4,ITGB3,8
ITGA3,ITGAL,4
ITGA3,ITGAM,4
ITGA3,ITGAV,6
ITGA3,ITGA2B,4
ITGA3,ITGAX,4
ITGA3,ITGB1,10
ITGA3,ITGB2,4
ITGA3,ITGB3,5
ITGA3,ITGB4,2
ITGA3,ITGB5,2
ITGA3,ITGB6,2
ITGA3,ITGB7,2
ITGA3,ITGB8,2
ITGA4,ITGA5,6
ITGA4,ITGA6,4
ITGA4,ITGA7,2
ITGA4,ITGA8,2
ITGA4,ITGA9,2
ITGA4,ITGA10,3
ITGA4,ITGA11,2
ITGA4,ITGAD,2
ITGA4,ITGAE,2
ITGA4,ITGAL,8
ITGA4,ITGAM,5
ITGA4,ITGAV,6
ITGA4,ITGA2B,4
ITGA4,ITGAX,5
ITGA4,ITGB1,9
ITGA4,ITGB2,7
ITGA6,ITGAD,2
ITGA3,ITGAD,2
ITGA6,ITGAE,2
ITGA6,ITGAM,4
ITGA8,ITGAD,2
ITGA8,ITGAE,2
ITGA8,ITGAL,2
ITGA8,ITGAM,3
ITGA8,ITGAV,5
ITGA8,ITGA2B,3
ITGA8,ITGAX,3
ITGA8,ITGB1,5
ITGA8,ITGB2,2
ITGA8,ITGB3,6
ITGA8,ITGB4,1
ITGA8,ITGB5,5
ITGA8,ITGB6,5
ITGA8,ITGA11,2
ITGA8,ITGB7,2
ITGA9,ITGA10,5
ITGA9,ITGA11,3
ITGA9,ITGAD,2
ITGA9,ITGAE,3
ITGA9,ITGAL,3
ITGA9,ITGAM,3
ITGA9,ITGAV,8
ITGA9,ITGA2B,7
ITGA9,ITGAX,3
ITGA9,ITGB1,8
ITGA9,ITGB2,3
ITGA9,ITGB3,7
ITGA9,ITGB4,2
ITGA8,ITGB8,4
ITGA8,ITGA10,2
ITGA8,ITGA9,3
ITGA7,ITGB8,2
ITGA6,ITGAV,7
ITGA6,ITGA2B,3
ITGA6,ITGAX,4
ITGA6,ITGB1,10
ITGA6,ITGB2,4
ITGA6,ITGB3,6
ITGA6,ITGB4,10
ITGA6,ITGB5,4
ITGA6,ITGB6,2
ITGA6,ITGB7,2
ITGA6,ITGB8,2
ITGA7,ITGA8,3
ITGA7,ITGA9,4
ITGA7,ITGA10,2
ITGA7,ITGA11,3
ITGA7,ITGAD,2
ITGA7,ITGAE,3
ITGA7,ITGAL,3
ITGA7,ITGAM,2
ITGA7,ITGAV,5
ITGA7,ITGA2B,3
ITGA7,ITGAX,3
ITGA7,ITGB1,5
ITGA7,ITGB2,3
ITGA7,ITGB3,3
ITGA7,ITGB4,3
ITGA7,ITGB5,3
ITGA7,ITGB6,4
ITGA7,ITGB7,2
ITGA6,ITGAL,4
SAV1,LATS1,2
