source_node,target_node,num_paths
MMP16,MMP12,3
O2- radical,ROS,1
e-,ATP,256
MMP7,MMP15,6
Ca2+,PKC,3
TRPV1,Ca2+,4
MMP7,MMP8,5
TRPA1,Ca2+,4
MMP7,MMP11,6
MMP7,MMP10,7
MMP7,MMP2,5
AGE,RAGE,2
MMP7,MMP1,5
Glut-3,Glucose,1
Glucose,ATP,199
"Sorbitol 
dehydrogenase",NADH,6
Fructose,AGE,1045
MMP28,MMP16,1
NADPH,NADP,1
Glut-1,Glucose,13
MMP7,MMP13,7
MMP15,MMP9,7
AGE,MMP,1
MMP24,MMP14,4
MMP16,MMP8,4
PRKCI,PRKCB,2
MMP16,MMP2,4
MMP3,MMP13,8
Glucose,e-,783
Glucose,AGE,1823
PKC,PRKCB,1
PKC,PRKCA,1
PKC,PRKD3,1
MMP7,MMP27,1
PKC,PRKCG,1
PKC,PRKCI,1
PKC,PRKCH,1
PKC,PRKCD,1
PKC,PRKCQ,1
PKC,PRKCE,1
MMP23B,MMP14,2
MMP23B,MMP13,1
PKC,PRKCZ,1
MMP16,MMP24,4
MMP23B,MMP21,2
MMP23B,MMP17,2
MMP3,MMP8,6
MMP15,MMP16,5
MMP16,MMP10,4
e-,ROS,8
MMP15,MMP23B,2
NO,NRS,2
MMP3,MMP23B,1
MMP16,MMP17,4
MMP16,MMP27,2
MMP23B,MMP9,2
MMP16,MMP19,4
MMP16,MMP14,4
MMP16,MMP21,1
MMP3,MMP20,7
MMP7,MMP17,4
MMP3,MMP10,5
Glucose,TKR,643
MMP28,MMP20,1
MMP15,MMP2,6
MMP28,MMP10,1
MMP28,MMP1,1
MMP28,MMP24,1
MMP7,MMP9,8
MMP28,MMP27,1
MMP28,MMP17,1
MMP3,MMP9,24
MMP16,MMP25,4
PRKCI,PRKCA,3
MMP16,MMP20,4
MMP16,MMP1,4
PRKCD,PRKCB,11
MMP24,MMP19,3
MMP3,MMP27,1
MMP23B,MMP11,2
MMP23B,MMP10,1
MMP23B,MMP2,2
MMP28,MMP11,1
MMP23B,MMP1,1
MMP28,MMP8,1
MMP28,MMP13,1
MMP20,MMP9,8
MMP20,MMP8,4
MMP10,MMP17,4
MMP15,MMP17,5
MMP21,MMP17,2
Glucose,Fructose,278
MMP28,MMP2,1
MMP16,MMP11,4
MMP23B,MMP12,1
MMP3,MMP1,11
MMP3,MMP11,5
MMP28,MMP19,1
MMP15,MMP13,5
MMP3,MMP25,5
MMP28,MMP14,1
MMP28,MMP12,1
MMP28,MMP3,1
MMP28,MMP9,1
MMP15,MMP20,5
MMP23B,MMP20,1
MMP3,MMP19,5
MMP15,MMP11,7
MMP15,MMP10,5
MMP28,MMP25,1
MMP15,MMP12,5
MMP15,MMP1,5
MMP23B,MMP8,1
MMP14,MMP19,5
MMP28,MMP21,1
PRKCA,PRKCB,31
MMP16,MMP3,4
MMP15,MMP19,6
MMP15,MMP25,4
MMP15,MMP14,6
MMP15,MMP21,2
MMP28,MMP15,1
PRKD3,PRKCB,1
MMP15,MMP24,4
TKR,BDNF,2
MMP3,MMP17,4
MMP16,MMP9,5
Nav1.6,BDNF,11
MMP23B,MMP24,1
MMP3,MMP12,6
MMP3,MMP14,7
MMP15,MMP8,5
MMP3,MMP24,4
MMP3,MMP21,2
K+,NMDA,1
K+,TKR,2
K+,NO,5
K+,BDNF,3
MMP28,MMP23B,1
NMDA,TKR,1
PRKCI,PRKD3,1
NMDA,BDNF,1
TKR,NO,396
NMDA,NO,1
Glucose,ROS,1932
Nav1.7,BDNF,2
Glucose,BDNF,11
