source_node,target_node,num_paths
"Sorbitol 
dehydrogenase",NADH,331
Fructose,AGE,331
MMP28,MMP16,331
NADPH,NADP,331
Glut-1,Glucose,331
MMP7,MMP13,331
MMP15,MMP9,331
AGE,MMP,331
MMP24,MMP14,331
MMP16,MMP8,331
PRKCI,PRKCB,331
MMP16,MMP2,331
MMP3,MMP13,331
Glucose,e-,331
Glucose,AGE,331
PKC,PRKCB,331
PKC,PRKCA,331
PKC,PRKD3,331
MMP7,MMP27,331
PKC,PRKCG,331
PKC,PRKCI,331
PKC,PRKCH,331
PKC,PRKCD,331
PKC,PRKCQ,331
PKC,PRKCE,331
MMP23B,MMP14,331
MMP23B,MMP13,331
PKC,PRKCZ,331
MMP16,MMP24,331
MMP23B,MMP21,331
MMP23B,MMP17,331
MMP3,MMP8,331
MMP15,MMP16,331
MMP16,MMP10,331
e-,ROS,331
MMP15,MMP23B,331
NO,NRS,331
MMP3,MMP23B,331
MMP16,MMP17,331
MMP16,MMP27,331
MMP23B,MMP9,331
MMP16,MMP19,331
MMP16,MMP14,331
MMP16,MMP21,331
MMP3,MMP20,331
MMP7,MMP17,331
MMP3,MMP10,331
Glucose,TKR,331
MMP28,MMP20,331
MMP15,MMP2,331
MMP28,MMP10,331
MMP28,MMP1,331
MMP28,MMP24,331
MMP7,MMP9,331
MMP28,MMP27,331
MMP28,MMP17,331
MMP3,MMP9,331
MMP16,MMP25,331
PRKCI,PRKCA,331
MMP16,MMP20,331
MMP16,MMP1,331
PRKCD,PRKCB,331
MMP24,MMP19,331
MMP3,MMP27,331
MMP23B,MMP11,331
MMP23B,MMP10,331
MMP23B,MMP2,331
MMP28,MMP11,331
MMP23B,MMP1,331
MMP28,MMP8,331
MMP28,MMP13,331
MMP20,MMP9,331
MMP20,MMP8,331
MMP10,MMP17,331
MMP15,MMP17,331
MMP21,MMP17,331
Glucose,Fructose,331
MMP28,MMP2,331
MMP16,MMP11,331
MMP23B,MMP12,331
MMP3,MMP1,331
MMP3,MMP11,331
MMP28,MMP19,331
MMP15,MMP13,331
MMP3,MMP25,331
MMP28,MMP14,331
MMP28,MMP12,331
MMP28,MMP3,331
MMP28,MMP9,331
MMP15,MMP20,331
MMP23B,MMP20,331
MMP3,MMP19,331
MMP15,MMP11,331
MMP15,MMP10,331
MMP28,MMP25,331
MMP15,MMP12,331
MMP15,MMP1,331
MMP23B,MMP8,331
MMP14,MMP19,331
MMP28,MMP21,331
PRKCA,PRKCB,331
MMP16,MMP3,331
MMP15,MMP19,331
MMP15,MMP25,331
MMP15,MMP14,331
MMP15,MMP21,331
MMP28,MMP15,331
PRKD3,PRKCB,331
MMP15,MMP24,331
TKR,BDNF,331
MMP3,MMP17,331
MMP16,MMP9,331
Nav1.6,BDNF,331
MMP23B,MMP24,331
MMP3,MMP12,331
MMP3,MMP14,331
MMP15,MMP8,331
MMP3,MMP24,331
MMP3,MMP21,331
K+,NMDA,331
K+,TKR,331
K+,NO,331
K+,BDNF,331
MMP28,MMP23B,331
NMDA,TKR,331
PRKCI,PRKD3,331
NMDA,BDNF,331
TKR,NO,331
NMDA,NO,331
Glucose,ROS,331
Nav1.7,BDNF,331
Glucose,BDNF,331
