source_node,target_node,num_paths
CDH11,CDH3,730
CDH10,CDH20,730
CDH11,CDH5,730
NGFR,PDGFRB,730
CDH10,CDH24,730
CDH13,CDH15,730
CDH12,NF2,730
CDH12,CDH13,730
CDH12,CDH15,730
CDH12,CDH16,730
CDH12,CDH17,730
CDH12,CDH18,730
CDH12,CDH19,730
CDH1,CDH3,730
CDH12,CDH2,730
CDH12,CDH22,730
CDH12,CDH24,730
CDH12,CDH3,730
CDH12,CDH4,730
CDH12,CDH5,730
CDH12,CDH6,730
CDH12,CDH7,730
CDH12,CDH8,730
CDH12,CDH9,730
CDH11,CDH9,730
CDH13,CDH18,730
CDH11,CDH7,730
CDH12,CDH20,730
CDH11,CDH6,730
CDH13,CDH19,730
CDH13,CDH2,730
CDH13,CDH20,730
CDH13,CDH22,730
CDH13,CDH24,730
CDH13,CDH3,730
CDH13,CDH4,730
CDH13,CDH5,730
CDH13,CDH6,730
NGFR,FLT3,730
CDH13,CDH7,730
CDH13,CDH9,730
CDH15,NF2,730
CDH15,CDH16,730
CDH15,CDH17,730
CDH15,CDH18,730
CDH15,CDH19,730
CDH15,CDH2,730
CDH13,NF2,730
CDH11,CDH8,730
EPHA2,EGFR,730
CDH13,CDH17,730
CDH13,CDH16,730
CDH15,CDH22,730
CDH15,CDH8,730
CDH15,CDH9,730
CDH16,NF2,730
CDH16,CDH17,730
CDH16,CDH18,730
CDH16,CDH19,730
CDH16,CDH2,730
FGFR1,NTRK1,730
CDH16,CDH20,730
CDH16,CDH24,730
CDH16,CDH3,730
CDH16,CDH4,730
CDH16,CDH5,730
CDH16,CDH6,730
CDH16,CDH7,730
CDH16,CDH9,730
CDH18,CDH5,730
CDH16,CDH22,730
CDH18,CDH6,730
CDH15,CDH7,730
CDH17,NF2,730
CDH15,CDH4,730
CDH17,CDH24,730
CDH17,CDH3,730
CDH17,CDH4,730
CDH17,CDH5,730
CDH17,CDH6,730
CDH17,CDH7,730
CDH17,CDH8,730
CDH17,CDH9,730
CDH18,NF2,730
CDH18,CDH19,730
CDH18,CDH2,730
CDH18,CDH20,730
CDH18,CDH22,730
CDH18,CDH24,730
CDH18,CDH3,730
CDH17,CDH18,730
CDH18,CDH4,730
CDH2,CDH9,730
CDH18,CDH7,730
PLCB3,PRKCA,730
CDH16,CDH8,730
CDH17,CDH22,730
CDH20,NF2,730
CDH20,CDH24,730
CDH19,CDH20,730
CDH19,CDH22,730
CDH19,CDH24,730
CDH19,CDH3,730
CDH19,CDH4,730
PLCB4,PRKD3,730
CDH19,CDH5,730
CDH19,CDH7,730
CDH19,CDH8,730
CDH19,CDH9,730
CDH2,NF2,730
CDH2,CDH20,730
CDH2,CDH22,730
CDH2,CDH24,730
CDH2,CDH3,730
CDH2,CDH4,730
CDH19,CDH6,730
GNAQ,PLCB1,730
CDH15,CDH6,730
CDH19,CDH2,730
CDH20,CDH22,730
CDH19,NF2,730
CDH18,CDH8,730
CDH20,CDH3,730
CDH20,CDH4,730
CDH20,CDH5,730
CDH20,CDH6,730
CDH20,CDH7,730
CDH20,CDH8,730
CDH20,CDH9,730
CDH22,NF2,730
CDH22,CDH24,730
CDH22,CDH3,730
CDH22,CDH4,730
CDH22,CDH5,730
CDH22,CDH6,730
CDH22,CDH7,730
CDH22,CDH8,730
CDH2,CDH8,730
CDH2,CDH7,730
CDH15,CDH5,730
CDH2,CDH6,730
CDH2,CDH5,730
CDH18,CDH9,730
CDH17,CDH19,730
CDH24,CDH8,730
CDH24,CDH9,730
CDH3,NF2,730
CDH3,CDH4,730
CDH3,CDH5,730
CDH3,CDH6,730
CDH3,CDH7,730
CDH3,CDH8,730
CDH3,CDH9,730
CDH4,NF2,730
CDH4,CDH5,730
CDH4,CDH6,730
CDH4,CDH7,730
CDH4,CDH8,730
CDH4,CDH9,730
CDH5,NF2,730
CDH5,CDH7,730
CDH5,CDH9,730
CDH17,CDH2,730
GNA11,GNAQ,730
CDH24,CDH4,730
CDH24,CDH7,730
CDH24,CDH6,730
CDH5,CDH6,730
CDH6,NF2,730
CDH6,CDH7,730
CDH6,CDH8,730
CDH6,CDH9,730
CDH7,NF2,730
CDH7,CDH8,730
PLCB1,PRKCD,730
CDH7,CDH9,730
CDH8,CDH9,730
CDH9,NF2,730
F-actin,LATS2,730
F-actin,LATS1,730
GNA11,PLCB1,730
GNA11,PLCB2,730
GNA11,PLCB3,730
GNA11,PLCB4,730
CDH8,NF2,730
PLCB1,PRKCA,730
GNAQ,PLCB2,730
CDH5,CDH8,730
PLCB1,PRKCH,730
PLCB3,PRKCD,730
PLCB3,PRKCE,730
PLCB1,PRKCQ,730
PLCB1,PRKCZ,730
PLCB1,PRKD3,730
PLCB1,PLCB2,730
PLCB1,PLCB3,730
PLCB1,PLCB4,730
PLCB2,PRKCA,730
PLCB2,PRKCB,730
PLCB2,PRKCD,730
PLCB2,PRKCE,730
PLCB2,PRKCG,730
PLCB2,PRKCH,730
PLCB2,PRKCI,730
PLCB2,PRKCQ,730
PLCB2,PRKCZ,730
PLCB2,PLCB3,730
CDH24,NF2,730
PLCB3,PRKCB,730
CDH24,CDH5,730
CDH24,CDH3,730
CDH17,CDH20,730
PLCB1,PRKCG,730
PLCB1,PRKCE,730
PLCB3,PRKCG,730
PLCB3,PRKCH,730
PLCB3,PRKCI,730
PLCB3,PRKCQ,730
PLCB3,PRKCZ,730
PLCB3,PRKD3,730
PLCB3,PLCB4,730
PLCB4,PRKCA,730
PLCB4,PRKCB,730
GNAQ,PLCB3,730
PLCB4,PRKCD,730
PLCB4,PRKCG,730
PLCB4,PRKCH,730
PLCB4,PRKCI,730
PLCB4,PRKCQ,730
PLCB4,PRKCZ,730
PLCB1,PRKCI,730
CDH22,CDH9,730
PLCB1,PRKCB,730
PLCB2,PLCB4,730
PLCB2,PRKD3,730
PLCB4,PRKCE,730
CDH15,CDH20,730
PRKCI,RAC1,730
PRKCI,PRKCZ,730
PRKAA1,PRKAA2,730
PRKAA1,PRKAB1,730
PRKAA1,PRKAB2,730
PRKAA1,PRKAG1,730
PRKAA1,PRKAG2,730
PRKAA1,PRKAG3,730
PRKAB1,WWTR1,730
WWTR1,YAP1,730
PRKAA2,WWTR1,730
PRKAA2,PRKAB1,730
PRKAA2,PRKAB2,730
PRKAA2,PRKAG1,730
PRKAA2,PRKAG2,730
PRKAA2,PRKAG3,730
PRKAB1,YAP1,730
LEF1,TCF7L1,730
PRKAA2,YAP1,730
PRKAA1,YAP1,730
PRKAA1,WWTR1,730
GNAQ,PLCB4,730
PRKAB2,YAP1,730
PRKAB2,PRKAG1,730
PRKAB2,PRKAG2,730
PRKAB2,PRKAG3,730
PRKAG1,WWTR1,730
PRKAG1,YAP1,730
PRKAG1,PRKAG2,730
PRKAG1,PRKAG3,730
PRKAG2,WWTR1,730
PRKAG2,YAP1,730
PRKAG2,PRKAG3,730
PRKAG3,WWTR1,730
PRKAG3,YAP1,730
PRKAB1,PRKAG1,730
PRKAB1,PRKAB2,730
LEF1,TCF7L2,730
PRKAB2,WWTR1,730
PRKAB1,PRKAG3,730
PRKAB1,PRKAG2,730
TCF7L1,TCF7,730
TCF7L1,CTNNB1,730
TCF7L2,TCF7,730
TCF7L2,CTNNB1,730
TCF7,CTNNB1,730
PRKCE,CDC42,730
PRKCA,CDC42,730
PRKCA,RHOA,730
PRKCA,RAC1,730
PRKCA,PRKCB,730
PRKCA,PRKCD,730
PRKCA,PRKCE,730
PRKCA,PRKCG,730
PRKCA,PRKCH,730
PRKCA,PRKCI,730
SMAD3,SMAD2,730
CDH15,CDH24,730
TCF7L1,TCF7L2,730
LEF1,CTNNB1,730
CDH13,CDH8,730
PRKCB,RAC1,730
PRKCB,RHOA,730
PRKCA,PRKCQ,730
PRKCB,PRKCE,730
PRKCB,PRKCG,730
PRKCB,PRKCH,730
PRKCB,PRKCI,730
PRKCB,PRKCQ,730
PRKCB,PRKCZ,730
PRKCB,PRKD3,730
PRKCD,CDC42,730
PRKCD,RHOA,730
PRKCD,RAC1,730
PRKCD,PRKCE,730
PRKCD,PRKCG,730
PRKCD,PRKCH,730
PRKCD,PRKCI,730
PRKCD,PRKCQ,730
PRKCD,PRKCZ,730
PRKCB,CDC42,730
PRKCA,PRKD3,730
PRKCA,PRKCZ,730
LEF1,TCF7,730
PRKCB,PRKCD,730
PRKACB,RHOA,730
PRKCD,PRKD3,730
GNAL,PRKAR1A,730
PRKCE,PRKCZ,730
PRKCE,PRKD3,730
PRKCG,CDC42,730
PRKCG,RHOA,730
PRKCG,RAC1,730
PRKCG,PRKCH,730
PRKCG,PRKCI,730
PRKCG,PRKCQ,730
PRKCG,PRKCZ,730
PRKCG,PRKD3,730
PRKCH,CDC42,730
PRKCH,RHOA,730
PRKCH,RAC1,730
PRKCH,PRKCI,730
PRKCH,PRKCQ,730
PRKCH,PRKD3,730
LATS1,YAP1,730
GNAL,PRKACA,730
PRKCE,PRKCI,730
GNAL,PRKACB,730
PRKCE,PRKCH,730
PRKCH,PRKCZ,730
PRKCI,PRKD3,730
PRKCQ,CDC42,730
PRKCQ,RHOA,730
PRKCQ,RAC1,730
PRKCQ,PRKCZ,730
PRKCQ,PRKD3,730
PRKCZ,CDC42,730
PRKCZ,RHOA,730
PRKCZ,RAC1,730
PRKCZ,PRKD3,730
PRKD3,CDC42,730
PRKD3,RHOA,730
PRKD3,RAC1,730
LATS2,WWTR1,730
LATS2,YAP1,730
LATS2,LATS1,730
PRKCI,RHOA,730
LATS1,WWTR1,730
PRKCI,CDC42,730
PRKCE,PRKCG,730
EPHA2,NF2,730
PRKACG,PRKAR1A,730
PRKCE,PRKCQ,730
GNAL,PRKAR2B,730
GNAL,GNAS,730
GNAS,PRKACA,730
GNAS,PRKACB,730
GNAS,PRKACG,730
PRKCE,RAC1,730
GNAS,PRKAR1A,730
GNAS,PRKAR2A,730
GNAS,PRKAR2B,730
STK3,LATS2,730
STK3,LATS1,730
STK3,STK4,730
STK4,LATS2,730
STK4,LATS1,730
TEAD1,TEAD2,730
TEAD1,TEAD3,730
GNAS,PRKAR1B,730
CDH15,CDH3,730
PRKCE,RHOA,730
GNAL,PRKAR2A,730
GNAL,PRKAR1B,730
FGFR1,NF2,730
GNAL,PRKACG,730
MET,NF2,730
TEK,NF2,730
FGFR4,NF2,730
CSF1R,NF2,730
FGFR2,NF2,730
PDGFRB,NF2,730
KDR,NF2,730
FLT4,NF2,730
KIT,NF2,730
PRKCI,PRKCQ,730
FLT3,NF2,730
FGFR3,NF2,730
EGFR,NF2,730
NGFR,NF2,730
NTRK2,NF2,730
PDGFRA,NF2,730
TEAD3,TEAD4,730
TEAD2,TEAD4,730
TEAD2,TEAD3,730
TEAD1,TEAD4,730
FLT1,NF2,730
IGF1R,NF2,730
