source|target|source_label|target_label|source_id|target_id
TAZ|SERPINE1|TAZ|SERPINE1|http://www.ncbi.nlm.nih.gov/gene/25937|http://www.ncbi.nlm.nih.gov/gene/5054
TAZ|POSTN|TAZ|POSTN|http://www.ncbi.nlm.nih.gov/gene/25937|http://www.ncbi.nlm.nih.gov/gene/10631
Smad2|Smad4|Smad2|Smad4|http://www.ncbi.nlm.nih.gov/gene/4087|http://www.ncbi.nlm.nih.gov/gene/4089
TGF-β|TGFβ-II-R|TGF-β|TGFβ-II-R|http://www.ncbi.nlm.nih.gov/gene/7040|http://www.ncbi.nlm.nih.gov/gene/7048
CNN2|CTFG|CNN2|CTFG|http://www.ncbi.nlm.nih.gov/gene/1490|http://www.ncbi.nlm.nih.gov/gene/1490
Smad4|Smad4|Smad4|Smad4|http://www.ncbi.nlm.nih.gov/gene/4089|http://www.ncbi.nlm.nih.gov/gene/4089
Smad4|CNN2|Smad4|CNN2|http://www.ncbi.nlm.nih.gov/gene/4089|http://www.ncbi.nlm.nih.gov/gene/1490
Smad4|POSTN|Smad4|POSTN|http://www.ncbi.nlm.nih.gov/gene/4089|http://www.ncbi.nlm.nih.gov/gene/10631
Smad4|SERPINE1|Smad4|SERPINE1|http://www.ncbi.nlm.nih.gov/gene/4089|http://www.ncbi.nlm.nih.gov/gene/5054
TAZ|SPARC|TAZ|SPARC|http://www.ncbi.nlm.nih.gov/gene/25937|http://www.ncbi.nlm.nih.gov/gene/6678
Smad4|SPARC|Smad4|SPARC|http://www.ncbi.nlm.nih.gov/gene/4089|http://www.ncbi.nlm.nih.gov/gene/6678
SERPINE1|PAI-1|SERPINE1|PAI-1|http://www.ncbi.nlm.nih.gov/gene/5054|http://www.ncbi.nlm.nih.gov/gene/5054
Smad3|Smad3|Smad3|Smad3|http://www.ncbi.nlm.nih.gov/gene/4088|http://www.ncbi.nlm.nih.gov/gene/4088
TGFβ-I-R|Smad2|TGFβ-I-R|Smad2|http://www.ncbi.nlm.nih.gov/gene/7046|http://www.ncbi.nlm.nih.gov/gene/4087
TGFβ-I-R|Smad3|TGFβ-I-R|Smad3|http://www.ncbi.nlm.nih.gov/gene/7046|http://www.ncbi.nlm.nih.gov/gene/4088
TGFβ-I-R|TGFβ-II-R|TGFβ-I-R|TGFβ-II-R|http://www.ncbi.nlm.nih.gov/gene/7046|http://www.ncbi.nlm.nih.gov/gene/7048
TGFβ-I-R|TGFβ-III-R|TGFβ-I-R|TGFβ-III-R|http://www.ncbi.nlm.nih.gov/gene/7046|http://www.ncbi.nlm.nih.gov/gene/7049
Smad2|Smad2|Smad2|Smad2|http://www.ncbi.nlm.nih.gov/gene/4087|http://www.ncbi.nlm.nih.gov/gene/4087
Smad3|Smad4|Smad3|Smad4|http://www.ncbi.nlm.nih.gov/gene/4088|http://www.ncbi.nlm.nih.gov/gene/4089
Smad2|TGFβ-II-R|Smad2|TGFβ-II-R|http://www.ncbi.nlm.nih.gov/gene/4087|http://www.ncbi.nlm.nih.gov/gene/7048
Smad3|SPARC|Smad3|SPARC|http://www.ncbi.nlm.nih.gov/gene/4088|http://www.ncbi.nlm.nih.gov/gene/6678
Smad3|SERPINE1|Smad3|SERPINE1|http://www.ncbi.nlm.nih.gov/gene/4088|http://www.ncbi.nlm.nih.gov/gene/5054
Smad3|POSTN|Smad3|POSTN|http://www.ncbi.nlm.nih.gov/gene/4088|http://www.ncbi.nlm.nih.gov/gene/10631
Smad3|CNN2|Smad3|CNN2|http://www.ncbi.nlm.nih.gov/gene/4088|http://www.ncbi.nlm.nih.gov/gene/1490
SPARC|Sparc|SPARC|Sparc|http://www.ncbi.nlm.nih.gov/gene/6678|http://www.ncbi.nlm.nih.gov/gene/6678
TGFβ-II-R|TGFβ-III-R|TGFβ-II-R|TGFβ-III-R|http://www.ncbi.nlm.nih.gov/gene/7048|http://www.ncbi.nlm.nih.gov/gene/7049
