Curie,Uri
NCBITaxon:3624,http://purl.obolibrary.org/obo/NCBITaxon_3624
NCBITaxon:3683,http://purl.obolibrary.org/obo/NCBITaxon_3683
NCBITaxon:37122,http://purl.obolibrary.org/obo/NCBITaxon_37122
NCBITaxon:37127,http://purl.obolibrary.org/obo/NCBITaxon_37127
NCBITaxon:3733,http://purl.obolibrary.org/obo/NCBITaxon_3733
NCBITaxon:37845,http://purl.obolibrary.org/obo/NCBITaxon_37845
NCBITaxon:37846,http://purl.obolibrary.org/obo/NCBITaxon_37846
NCBITaxon:379729,http://purl.obolibrary.org/obo/NCBITaxon_379729
NCBITaxon:380434,http://purl.obolibrary.org/obo/NCBITaxon_380434
NCBITaxon:39046,http://purl.obolibrary.org/obo/NCBITaxon_39046
NCBITaxon:39444,http://purl.obolibrary.org/obo/NCBITaxon_39444
NCBITaxon:39748,http://purl.obolibrary.org/obo/NCBITaxon_39748
NCBITaxon:39749,http://purl.obolibrary.org/obo/NCBITaxon_39749
NCBITaxon:400035,http://purl.obolibrary.org/obo/NCBITaxon_400035
NCBITaxon:40004,http://purl.obolibrary.org/obo/NCBITaxon_40004
NCBITaxon:40069,http://purl.obolibrary.org/obo/NCBITaxon_40069
NCBITaxon:404196,http://purl.obolibrary.org/obo/NCBITaxon_404196
NCBITaxon:408598,http://purl.obolibrary.org/obo/NCBITaxon_408598
NCBITaxon:410603,http://purl.obolibrary.org/obo/NCBITaxon_410603
NCBITaxon:4113,http://purl.obolibrary.org/obo/NCBITaxon_4113
NCBITaxon:41294,http://purl.obolibrary.org/obo/NCBITaxon_41294
NCBITaxon:4144,http://purl.obolibrary.org/obo/NCBITaxon_4144
NCBITaxon:4149,http://purl.obolibrary.org/obo/NCBITaxon_4149
NCBITaxon:41954,http://purl.obolibrary.org/obo/NCBITaxon_41954
NCBITaxon:42662,http://purl.obolibrary.org/obo/NCBITaxon_42662
NCBITaxon:42863,http://purl.obolibrary.org/obo/NCBITaxon_42863
NCBITaxon:4469,http://purl.obolibrary.org/obo/NCBITaxon_4469
NCBITaxon:44746,http://purl.obolibrary.org/obo/NCBITaxon_44746
NCBITaxon:44747,http://purl.obolibrary.org/obo/NCBITaxon_44747
NCBITaxon:4481,http://purl.obolibrary.org/obo/NCBITaxon_4481
NCBITaxon:45223,http://purl.obolibrary.org/obo/NCBITaxon_45223
NCBITaxon:4577,http://purl.obolibrary.org/obo/NCBITaxon_4577
NCBITaxon:46123,http://purl.obolibrary.org/obo/NCBITaxon_46123
NCBITaxon:47929,http://purl.obolibrary.org/obo/NCBITaxon_47929
NCBITaxon:47985,http://purl.obolibrary.org/obo/NCBITaxon_47985
NCBITaxon:51888,http://purl.obolibrary.org/obo/NCBITaxon_51888
NCBITaxon:523909,http://purl.obolibrary.org/obo/NCBITaxon_523909
NCBITaxon:5250,http://purl.obolibrary.org/obo/NCBITaxon_5250
NCBITaxon:53246,http://purl.obolibrary.org/obo/NCBITaxon_53246
NCBITaxon:548256,http://purl.obolibrary.org/obo/NCBITaxon_548256
NCBITaxon:55075,http://purl.obolibrary.org/obo/NCBITaxon_55075
NCBITaxon:551287,http://purl.obolibrary.org/obo/NCBITaxon_551287
NCBITaxon:551351,http://purl.obolibrary.org/obo/NCBITaxon_551351
NCBITaxon:5543,http://purl.obolibrary.org/obo/NCBITaxon_5543
NCBITaxon:55946,http://purl.obolibrary.org/obo/NCBITaxon_55946
NCBITaxon:55962,http://purl.obolibrary.org/obo/NCBITaxon_55962
NCBITaxon:58042,http://purl.obolibrary.org/obo/NCBITaxon_58042
NCBITaxon:590403,http://purl.obolibrary.org/obo/NCBITaxon_590403
NCBITaxon:62059,http://purl.obolibrary.org/obo/NCBITaxon_62059
NCBITaxon:6324,http://purl.obolibrary.org/obo/NCBITaxon_6324
NCBITaxon:63630,http://purl.obolibrary.org/obo/NCBITaxon_63630
NCBITaxon:63631,http://purl.obolibrary.org/obo/NCBITaxon_63631
NCBITaxon:6381,http://purl.obolibrary.org/obo/NCBITaxon_6381
NCBITaxon:64003,http://purl.obolibrary.org/obo/NCBITaxon_64003
NCBITaxon:64283,http://purl.obolibrary.org/obo/NCBITaxon_64283
NCBITaxon:64304,http://purl.obolibrary.org/obo/NCBITaxon_64304
NCBITaxon:65068,http://purl.obolibrary.org/obo/NCBITaxon_65068
NCBITaxon:6606,http://purl.obolibrary.org/obo/NCBITaxon_6606
NCBITaxon:6608,http://purl.obolibrary.org/obo/NCBITaxon_6608
NCBITaxon:660955,http://purl.obolibrary.org/obo/NCBITaxon_660955
NCBITaxon:675077,http://purl.obolibrary.org/obo/NCBITaxon_675077
NCBITaxon:67762,http://purl.obolibrary.org/obo/NCBITaxon_67762
NCBITaxon:6855,http://purl.obolibrary.org/obo/NCBITaxon_6855
NCBITaxon:6856,http://purl.obolibrary.org/obo/NCBITaxon_6856
NCBITaxon:69217,http://purl.obolibrary.org/obo/NCBITaxon_69217
NCBITaxon:69461,http://purl.obolibrary.org/obo/NCBITaxon_69461
NCBITaxon:6954,http://purl.obolibrary.org/obo/NCBITaxon_6954
NCBITaxon:69955,http://purl.obolibrary.org/obo/NCBITaxon_69955
NCBITaxon:70336,http://purl.obolibrary.org/obo/NCBITaxon_70336
NCBITaxon:705993,http://purl.obolibrary.org/obo/NCBITaxon_705993
NCBITaxon:71927,http://purl.obolibrary.org/obo/NCBITaxon_71927
NCBITaxon:72132,http://purl.obolibrary.org/obo/NCBITaxon_72132
NCBITaxon:7279,http://purl.obolibrary.org/obo/NCBITaxon_7279
NCBITaxon:73036,http://purl.obolibrary.org/obo/NCBITaxon_73036
NCBITaxon:74712,http://purl.obolibrary.org/obo/NCBITaxon_74712
NCBITaxon:74721,http://purl.obolibrary.org/obo/NCBITaxon_74721
NCBITaxon:75682,http://purl.obolibrary.org/obo/NCBITaxon_75682
NCBITaxon:75986,http://purl.obolibrary.org/obo/NCBITaxon_75986
NCBITaxon:77647,http://purl.obolibrary.org/obo/NCBITaxon_77647
NCBITaxon:7860,http://purl.obolibrary.org/obo/NCBITaxon_7860
NCBITaxon:7861,http://purl.obolibrary.org/obo/NCBITaxon_7861
NCBITaxon:795077,http://purl.obolibrary.org/obo/NCBITaxon_795077
NCBITaxon:80388,http://purl.obolibrary.org/obo/NCBITaxon_80388
NCBITaxon:8076,http://purl.obolibrary.org/obo/NCBITaxon_8076
NCBITaxon:80938,http://purl.obolibrary.org/obo/NCBITaxon_80938
NCBITaxon:8180,http://purl.obolibrary.org/obo/NCBITaxon_8180
NCBITaxon:81877,http://purl.obolibrary.org/obo/NCBITaxon_81877
NCBITaxon:81906,http://purl.obolibrary.org/obo/NCBITaxon_81906
NCBITaxon:81907,http://purl.obolibrary.org/obo/NCBITaxon_81907
NCBITaxon:82592,http://purl.obolibrary.org/obo/NCBITaxon_82592
NCBITaxon:82956,http://purl.obolibrary.org/obo/NCBITaxon_82956
NCBITaxon:8380,http://purl.obolibrary.org/obo/NCBITaxon_8380
NCBITaxon:85013,http://purl.obolibrary.org/obo/NCBITaxon_85013
NCBITaxon:85106,http://purl.obolibrary.org/obo/NCBITaxon_85106
NCBITaxon:888065,http://purl.obolibrary.org/obo/NCBITaxon_888065
NCBITaxon:89373,http://purl.obolibrary.org/obo/NCBITaxon_89373
NCBITaxon:8977,http://purl.obolibrary.org/obo/NCBITaxon_8977
NCBITaxon:910345,http://purl.obolibrary.org/obo/NCBITaxon_910345
NCBITaxon:9133,http://purl.obolibrary.org/obo/NCBITaxon_9133
NCBITaxon:9205,http://purl.obolibrary.org/obo/NCBITaxon_9205
NCBITaxon:92963,http://purl.obolibrary.org/obo/NCBITaxon_92963
NCBITaxon:930979,http://purl.obolibrary.org/obo/NCBITaxon_930979
NCBITaxon:95194,http://purl.obolibrary.org/obo/NCBITaxon_95194
NCBITaxon:95455,http://purl.obolibrary.org/obo/NCBITaxon_95455
NCBITaxon:999641,http://purl.obolibrary.org/obo/NCBITaxon_999641
PR:000001799,http://purl.obolibrary.org/obo/PR_000001799
PR:000002226,http://purl.obolibrary.org/obo/PR_000002226
PR:000004545,http://purl.obolibrary.org/obo/PR_000004545
PR:000006795,http://purl.obolibrary.org/obo/PR_000006795
PR:000006849,http://purl.obolibrary.org/obo/PR_000006849
PR:000009600,http://purl.obolibrary.org/obo/PR_000009600
PR:000010936,http://purl.obolibrary.org/obo/PR_000010936
PR:000011555,http://purl.obolibrary.org/obo/PR_000011555
PR:000013552,http://purl.obolibrary.org/obo/PR_000013552
PR:000014389,http://purl.obolibrary.org/obo/PR_000014389
PR:000015929,http://purl.obolibrary.org/obo/PR_000015929
PR:000015931,http://purl.obolibrary.org/obo/PR_000015931
PR:000015933,http://purl.obolibrary.org/obo/PR_000015933
PR:000015992,http://purl.obolibrary.org/obo/PR_000015992
PR:000016000,http://purl.obolibrary.org/obo/PR_000016000
PR:000017225,http://purl.obolibrary.org/obo/PR_000017225
PR:000022098,http://purl.obolibrary.org/obo/PR_000022098
PR:000022125,http://purl.obolibrary.org/obo/PR_000022125
PR:000022133,http://purl.obolibrary.org/obo/PR_000022133
PR:000022139,http://purl.obolibrary.org/obo/PR_000022139
PR:000022211,http://purl.obolibrary.org/obo/PR_000022211
PR:000022216,http://purl.obolibrary.org/obo/PR_000022216
PR:000022272,http://purl.obolibrary.org/obo/PR_000022272
PR:000022350,http://purl.obolibrary.org/obo/PR_000022350
PR:000022397,http://purl.obolibrary.org/obo/PR_000022397
PR:000022418,http://purl.obolibrary.org/obo/PR_000022418
PR:000022467,http://purl.obolibrary.org/obo/PR_000022467
PR:000022509,http://purl.obolibrary.org/obo/PR_000022509
PR:000022625,http://purl.obolibrary.org/obo/PR_000022625
PR:000022664,http://purl.obolibrary.org/obo/PR_000022664
PR:000022748,http://purl.obolibrary.org/obo/PR_000022748
PR:000022782,http://purl.obolibrary.org/obo/PR_000022782
PR:000022790,http://purl.obolibrary.org/obo/PR_000022790
PR:000022857,http://purl.obolibrary.org/obo/PR_000022857
PR:000022871,http://purl.obolibrary.org/obo/PR_000022871
PR:000022885,http://purl.obolibrary.org/obo/PR_000022885
PR:000023041,http://purl.obolibrary.org/obo/PR_000023041
PR:000023172,http://purl.obolibrary.org/obo/PR_000023172
PR:000023173,http://purl.obolibrary.org/obo/PR_000023173
PR:000023204,http://purl.obolibrary.org/obo/PR_000023204
PR:000023236,http://purl.obolibrary.org/obo/PR_000023236
PR:000023262,http://purl.obolibrary.org/obo/PR_000023262
PR:000023288,http://purl.obolibrary.org/obo/PR_000023288
PR:000023303,http://purl.obolibrary.org/obo/PR_000023303
PR:000023334,http://purl.obolibrary.org/obo/PR_000023334
PR:000023369,http://purl.obolibrary.org/obo/PR_000023369
PR:000023384,http://purl.obolibrary.org/obo/PR_000023384
PR:000023475,http://purl.obolibrary.org/obo/PR_000023475
PR:000023603,http://purl.obolibrary.org/obo/PR_000023603
PR:000023684,http://purl.obolibrary.org/obo/PR_000023684
PR:000023692,http://purl.obolibrary.org/obo/PR_000023692
PR:000023733,http://purl.obolibrary.org/obo/PR_000023733
PR:000023830,http://purl.obolibrary.org/obo/PR_000023830
PR:000023839,http://purl.obolibrary.org/obo/PR_000023839
PR:000023900,http://purl.obolibrary.org/obo/PR_000023900
PR:000023906,http://purl.obolibrary.org/obo/PR_000023906
PR:000023911,http://purl.obolibrary.org/obo/PR_000023911
PR:000023931,http://purl.obolibrary.org/obo/PR_000023931
PR:000023933,http://purl.obolibrary.org/obo/PR_000023933
PR:000023966,http://purl.obolibrary.org/obo/PR_000023966
PR:000023974,http://purl.obolibrary.org/obo/PR_000023974
PR:000024032,http://purl.obolibrary.org/obo/PR_000024032
PR:000024068,http://purl.obolibrary.org/obo/PR_000024068
PR:000024107,http://purl.obolibrary.org/obo/PR_000024107
PR:000024122,http://purl.obolibrary.org/obo/PR_000024122
PR:000024143,http://purl.obolibrary.org/obo/PR_000024143
PR:000024158,http://purl.obolibrary.org/obo/PR_000024158
PR:000024197,http://purl.obolibrary.org/obo/PR_000024197
PR:000024234,http://purl.obolibrary.org/obo/PR_000024234
PR:000028248,http://purl.obolibrary.org/obo/PR_000028248
PR:000028311,http://purl.obolibrary.org/obo/PR_000028311
PR:000029203,http://purl.obolibrary.org/obo/PR_000029203
PR:000029205,http://purl.obolibrary.org/obo/PR_000029205
PR:000032952,http://purl.obolibrary.org/obo/PR_000032952
PR:000033057,http://purl.obolibrary.org/obo/PR_000033057
PR:000033306,http://purl.obolibrary.org/obo/PR_000033306
PR:000033307,http://purl.obolibrary.org/obo/PR_000033307
PR:000033930,http://purl.obolibrary.org/obo/PR_000033930
PR:000034234,http://purl.obolibrary.org/obo/PR_000034234
PR:000034271,http://purl.obolibrary.org/obo/PR_000034271
PR:000034747,http://purl.obolibrary.org/obo/PR_000034747
PR:000035135,http://purl.obolibrary.org/obo/PR_000035135
PR:000035977,http://purl.obolibrary.org/obo/PR_000035977
PR:000036825,http://purl.obolibrary.org/obo/PR_000036825
PR:C0LGQ4,http://purl.obolibrary.org/obo/PR_C0LGQ4
PR:E7FB53,http://purl.obolibrary.org/obo/PR_E7FB53
PR:E9Q5G7,http://purl.obolibrary.org/obo/PR_E9Q5G7
PR:F4JDJ0,http://purl.obolibrary.org/obo/PR_F4JDJ0
PR:G3X982,http://purl.obolibrary.org/obo/PR_G3X982
PR:O13166,http://purl.obolibrary.org/obo/PR_O13166
PR:O23252,http://purl.obolibrary.org/obo/PR_O23252
PR:O23708,http://purl.obolibrary.org/obo/PR_O23708
PR:O34426,http://purl.obolibrary.org/obo/PR_O34426
PR:O35426,http://purl.obolibrary.org/obo/PR_O35426
PR:O42890,http://purl.obolibrary.org/obo/PR_O42890
PR:O46077,http://purl.obolibrary.org/obo/PR_O46077
PR:O48533,http://purl.obolibrary.org/obo/PR_O48533
PR:O49552,http://purl.obolibrary.org/obo/PR_O49552
PR:O57579,http://purl.obolibrary.org/obo/PR_O57579
PR:O64645,http://purl.obolibrary.org/obo/PR_O64645
PR:O74844,http://purl.obolibrary.org/obo/PR_O74844
PR:O81905,http://purl.obolibrary.org/obo/PR_O81905
PR:O82628,http://purl.obolibrary.org/obo/PR_O82628
PR:O88728,http://purl.obolibrary.org/obo/PR_O88728
PR:P04905,http://purl.obolibrary.org/obo/PR_P04905
PR:P06245,http://purl.obolibrary.org/obo/PR_P06245
PR:P12688,http://purl.obolibrary.org/obo/PR_P12688
PR:P15273,http://purl.obolibrary.org/obo/PR_P15273
PR:P16241,http://purl.obolibrary.org/obo/PR_P16241
PR:P18933,http://purl.obolibrary.org/obo/PR_P18933
PR:P19339,http://purl.obolibrary.org/obo/PR_P19339
PR:P23938,http://purl.obolibrary.org/obo/PR_P23938
PR:P29517,http://purl.obolibrary.org/obo/PR_P29517
PR:P32600,http://purl.obolibrary.org/obo/PR_P32600
PR:P32902,http://purl.obolibrary.org/obo/PR_P32902
PR:P34791,http://purl.obolibrary.org/obo/PR_P34791
PR:P36510,http://purl.obolibrary.org/obo/PR_P36510
PR:P36603,http://purl.obolibrary.org/obo/PR_P36603
PR:P38181,http://purl.obolibrary.org/obo/PR_P38181
PR:P38257,http://purl.obolibrary.org/obo/PR_P38257
PR:P38263,http://purl.obolibrary.org/obo/PR_P38263
PR:P40096,http://purl.obolibrary.org/obo/PR_P40096
PR:P47138,http://purl.obolibrary.org/obo/PR_P47138
PR:P49415,http://purl.obolibrary.org/obo/PR_P49415
PR:P49598,http://purl.obolibrary.org/obo/PR_P49598
PR:P53923,http://purl.obolibrary.org/obo/PR_P53923
PR:P62329,http://purl.obolibrary.org/obo/PR_P62329
PR:P70658,http://purl.obolibrary.org/obo/PR_P70658
PR:P82281,http://purl.obolibrary.org/obo/PR_P82281
PR:P85411,http://purl.obolibrary.org/obo/PR_P85411
PR:P87060,http://purl.obolibrary.org/obo/PR_P87060
PR:P90916,http://purl.obolibrary.org/obo/PR_P90916
PR:P9WPX7,http://purl.obolibrary.org/obo/PR_P9WPX7
PR:Q00558,http://purl.obolibrary.org/obo/PR_Q00558
PR:Q03707,http://purl.obolibrary.org/obo/PR_Q03707
PR:Q05892,http://purl.obolibrary.org/obo/PR_Q05892
PR:Q08BG7,http://purl.obolibrary.org/obo/PR_Q08BG7
PR:Q09724,http://purl.obolibrary.org/obo/PR_Q09724
PR:Q10714,http://purl.obolibrary.org/obo/PR_Q10714
PR:Q12136,http://purl.obolibrary.org/obo/PR_Q12136
PR:Q12325,http://purl.obolibrary.org/obo/PR_Q12325
PR:Q24117,http://purl.obolibrary.org/obo/PR_Q24117
PR:Q24JL3,http://purl.obolibrary.org/obo/PR_Q24JL3
PR:Q38858,http://purl.obolibrary.org/obo/PR_Q38858
PR:Q3UX61,http://purl.obolibrary.org/obo/PR_Q3UX61
PR:Q42262,http://purl.obolibrary.org/obo/PR_Q42262
PR:Q499A3,http://purl.obolibrary.org/obo/PR_Q499A3
PR:Q4V8K3,http://purl.obolibrary.org/obo/PR_Q4V8K3
PR:Q54YF2,http://purl.obolibrary.org/obo/PR_Q54YF2
PR:Q59WF4,http://purl.obolibrary.org/obo/PR_Q59WF4
PR:Q59ZY9,http://purl.obolibrary.org/obo/PR_Q59ZY9
PR:Q5A0W9,http://purl.obolibrary.org/obo/PR_Q5A0W9
PR:Q5AD49,http://purl.obolibrary.org/obo/PR_Q5AD49
PR:Q5QE80,http://purl.obolibrary.org/obo/PR_Q5QE80
PR:Q62668,http://purl.obolibrary.org/obo/PR_Q62668
PR:Q62880,http://purl.obolibrary.org/obo/PR_Q62880
PR:Q66PG1,http://purl.obolibrary.org/obo/PR_Q66PG1
PR:Q66PG4,http://purl.obolibrary.org/obo/PR_Q66PG4
PR:Q682T9,http://purl.obolibrary.org/obo/PR_Q682T9
PR:Q69091,http://purl.obolibrary.org/obo/PR_Q69091
PR:Q6NME7,http://purl.obolibrary.org/obo/PR_Q6NME7
PR:Q6NZL6,http://purl.obolibrary.org/obo/PR_Q6NZL6
PR:Q6PBA2,http://purl.obolibrary.org/obo/PR_Q6PBA2
PR:Q6PUA2,http://purl.obolibrary.org/obo/PR_Q6PUA2
PR:Q6R0C4,http://purl.obolibrary.org/obo/PR_Q6R0C4
PR:Q6R0G4,http://purl.obolibrary.org/obo/PR_Q6R0G4
PR:Q6X7J4,http://purl.obolibrary.org/obo/PR_Q6X7J4
PR:Q7TNS8,http://purl.obolibrary.org/obo/PR_Q7TNS8
PR:Q7TSY8,http://purl.obolibrary.org/obo/PR_Q7TSY8
PR:Q84JG2,http://purl.obolibrary.org/obo/PR_Q84JG2
PR:Q84LH8,http://purl.obolibrary.org/obo/PR_Q84LH8
PR:Q86CZ2,http://purl.obolibrary.org/obo/PR_Q86CZ2
PR:Q8L649,http://purl.obolibrary.org/obo/PR_Q8L649
PR:Q8LAX3,http://purl.obolibrary.org/obo/PR_Q8LAX3
PR:Q8LBM2,http://purl.obolibrary.org/obo/PR_Q8LBM2
PR:Q8R500,http://purl.obolibrary.org/obo/PR_Q8R500
PR:Q8VBV2,http://purl.obolibrary.org/obo/PR_Q8VBV2
PR:Q8VY16,http://purl.obolibrary.org/obo/PR_Q8VY16
PR:Q8VZ59,http://purl.obolibrary.org/obo/PR_Q8VZ59
PR:Q91392,http://purl.obolibrary.org/obo/PR_Q91392
PR:Q94KD3,http://purl.obolibrary.org/obo/PR_Q94KD3
PR:Q96328,http://purl.obolibrary.org/obo/PR_Q96328
PR:Q99PP9,http://purl.obolibrary.org/obo/PR_Q99PP9
PR:Q9C100,http://purl.obolibrary.org/obo/PR_Q9C100
PR:Q9C9K7,http://purl.obolibrary.org/obo/PR_Q9C9K7
PR:Q9C9W0,http://purl.obolibrary.org/obo/PR_Q9C9W0
PR:Q9CQL7,http://purl.obolibrary.org/obo/PR_Q9CQL7
PR:Q9FGS5,http://purl.obolibrary.org/obo/PR_Q9FGS5
PR:Q9FZ06,http://purl.obolibrary.org/obo/PR_Q9FZ06
PR:Q9LMF0,http://purl.obolibrary.org/obo/PR_Q9LMF0
PR:Q9LQL2,http://purl.obolibrary.org/obo/PR_Q9LQL2
PR:Q9LS08,http://purl.obolibrary.org/obo/PR_Q9LS08
PR:Q9LSR8,http://purl.obolibrary.org/obo/PR_Q9LSR8
PR:Q9M0M2,http://purl.obolibrary.org/obo/PR_Q9M0M2
PR:Q9M1C7,http://purl.obolibrary.org/obo/PR_Q9M1C7
PR:Q9M209,http://purl.obolibrary.org/obo/PR_Q9M209
PR:Q9M2R1,http://purl.obolibrary.org/obo/PR_Q9M2R1
PR:Q9QZE3,http://purl.obolibrary.org/obo/PR_Q9QZE3
PR:Q9SE97,http://purl.obolibrary.org/obo/PR_Q9SE97
PR:Q9STW6,http://purl.obolibrary.org/obo/PR_Q9STW6
PR:Q9SVY1,http://purl.obolibrary.org/obo/PR_Q9SVY1
PR:Q9U2Q9,http://purl.obolibrary.org/obo/PR_Q9U2Q9
PR:Q9VGJ5,http://purl.obolibrary.org/obo/PR_Q9VGJ5
PR:Q9XIB5,http://purl.obolibrary.org/obo/PR_Q9XIB5
PR:Q9ZQ99,http://purl.obolibrary.org/obo/PR_Q9ZQ99
PR:Q9ZT48,http://purl.obolibrary.org/obo/PR_Q9ZT48
PR:Q9ZUL5,http://purl.obolibrary.org/obo/PR_Q9ZUL5
DRUGBANK:DB00587,http://purl.obolibrary.org/obo/DRUGBANK_DB00587
DRUGBANK:DB01473,http://purl.obolibrary.org/obo/DRUGBANK_DB01473
DRUGBANK:DB01476,http://purl.obolibrary.org/obo/DRUGBANK_DB01476
DRUGBANK:DB01494,http://purl.obolibrary.org/obo/DRUGBANK_DB01494
DRUGBANK:DB01985,http://purl.obolibrary.org/obo/DRUGBANK_DB01985
DRUGBANK:DB02011,http://purl.obolibrary.org/obo/DRUGBANK_DB02011
DRUGBANK:DB02031,http://purl.obolibrary.org/obo/DRUGBANK_DB02031
DRUGBANK:DB02068,http://purl.obolibrary.org/obo/DRUGBANK_DB02068
DRUGBANK:DB02100,http://purl.obolibrary.org/obo/DRUGBANK_DB02100
DRUGBANK:DB02399,http://purl.obolibrary.org/obo/DRUGBANK_DB02399
DRUGBANK:DB02475,http://purl.obolibrary.org/obo/DRUGBANK_DB02475
DRUGBANK:DB02568,http://purl.obolibrary.org/obo/DRUGBANK_DB02568
DRUGBANK:DB02797,http://purl.obolibrary.org/obo/DRUGBANK_DB02797
DRUGBANK:DB02890,http://purl.obolibrary.org/obo/DRUGBANK_DB02890
DRUGBANK:DB03044,http://purl.obolibrary.org/obo/DRUGBANK_DB03044
DRUGBANK:DB03134,http://purl.obolibrary.org/obo/DRUGBANK_DB03134
DRUGBANK:DB03150,http://purl.obolibrary.org/obo/DRUGBANK_DB03150
DRUGBANK:DB03246,http://purl.obolibrary.org/obo/DRUGBANK_DB03246
DRUGBANK:DB03256,http://purl.obolibrary.org/obo/DRUGBANK_DB03256
DRUGBANK:DB03409,http://purl.obolibrary.org/obo/DRUGBANK_DB03409
DRUGBANK:DB03464,http://purl.obolibrary.org/obo/DRUGBANK_DB03464
DRUGBANK:DB03559,http://purl.obolibrary.org/obo/DRUGBANK_DB03559
DRUGBANK:DB03562,http://purl.obolibrary.org/obo/DRUGBANK_DB03562
DRUGBANK:DB04085,http://purl.obolibrary.org/obo/DRUGBANK_DB04085
DRUGBANK:DB04195,http://purl.obolibrary.org/obo/DRUGBANK_DB04195
DRUGBANK:DB04287,http://purl.obolibrary.org/obo/DRUGBANK_DB04287
DRUGBANK:DB04496,http://purl.obolibrary.org/obo/DRUGBANK_DB04496
DRUGBANK:DB04774,http://purl.obolibrary.org/obo/DRUGBANK_DB04774
DRUGBANK:DB04857,http://purl.obolibrary.org/obo/DRUGBANK_DB04857
DRUGBANK:DB04987,http://purl.obolibrary.org/obo/DRUGBANK_DB04987
DRUGBANK:DB05051,http://purl.obolibrary.org/obo/DRUGBANK_DB05051
DRUGBANK:DB05075,http://purl.obolibrary.org/obo/DRUGBANK_DB05075
DRUGBANK:DB05129,http://purl.obolibrary.org/obo/DRUGBANK_DB05129
DRUGBANK:DB05131,http://purl.obolibrary.org/obo/DRUGBANK_DB05131
DRUGBANK:DB05148,http://purl.obolibrary.org/obo/DRUGBANK_DB05148
DRUGBANK:DB05217,http://purl.obolibrary.org/obo/DRUGBANK_DB05217
DRUGBANK:DB05224,http://purl.obolibrary.org/obo/DRUGBANK_DB05224
DRUGBANK:DB05243,http://purl.obolibrary.org/obo/DRUGBANK_DB05243
DRUGBANK:DB05319,http://purl.obolibrary.org/obo/DRUGBANK_DB05319
DRUGBANK:DB05395,http://purl.obolibrary.org/obo/DRUGBANK_DB05395
DRUGBANK:DB05407,http://purl.obolibrary.org/obo/DRUGBANK_DB05407
DRUGBANK:DB05421,http://purl.obolibrary.org/obo/DRUGBANK_DB05421
DRUGBANK:DB05423,http://purl.obolibrary.org/obo/DRUGBANK_DB05423
DRUGBANK:DB05457,http://purl.obolibrary.org/obo/DRUGBANK_DB05457
DRUGBANK:DB05476,http://purl.obolibrary.org/obo/DRUGBANK_DB05476
DRUGBANK:DB05644,http://purl.obolibrary.org/obo/DRUGBANK_DB05644
DRUGBANK:DB05687,http://purl.obolibrary.org/obo/DRUGBANK_DB05687
DRUGBANK:DB05814,http://purl.obolibrary.org/obo/DRUGBANK_DB05814
DRUGBANK:DB05835,http://purl.obolibrary.org/obo/DRUGBANK_DB05835
DRUGBANK:DB05838,http://purl.obolibrary.org/obo/DRUGBANK_DB05838
DRUGBANK:DB05868,http://purl.obolibrary.org/obo/DRUGBANK_DB05868
DRUGBANK:DB06257,http://purl.obolibrary.org/obo/DRUGBANK_DB06257
DRUGBANK:DB06276,http://purl.obolibrary.org/obo/DRUGBANK_DB06276
DRUGBANK:DB06354,http://purl.obolibrary.org/obo/DRUGBANK_DB06354
DRUGBANK:DB06421,http://purl.obolibrary.org/obo/DRUGBANK_DB06421
DRUGBANK:DB06460,http://purl.obolibrary.org/obo/DRUGBANK_DB06460
DRUGBANK:DB06474,http://purl.obolibrary.org/obo/DRUGBANK_DB06474
DRUGBANK:DB06489,http://purl.obolibrary.org/obo/DRUGBANK_DB06489
DRUGBANK:DB06557,http://purl.obolibrary.org/obo/DRUGBANK_DB06557
DRUGBANK:DB06576,http://purl.obolibrary.org/obo/DRUGBANK_DB06576
DRUGBANK:DB06760,http://purl.obolibrary.org/obo/DRUGBANK_DB06760
DRUGBANK:DB07215,http://purl.obolibrary.org/obo/DRUGBANK_DB07215
DRUGBANK:DB08226,http://purl.obolibrary.org/obo/DRUGBANK_DB08226
DRUGBANK:DB09346,http://purl.obolibrary.org/obo/DRUGBANK_DB09346
DRUGBANK:DB09430,http://purl.obolibrary.org/obo/DRUGBANK_DB09430
DRUGBANK:DB10608,http://purl.obolibrary.org/obo/DRUGBANK_DB10608
DRUGBANK:DB10851,http://purl.obolibrary.org/obo/DRUGBANK_DB10851
DRUGBANK:DB10934,http://purl.obolibrary.org/obo/DRUGBANK_DB10934
DRUGBANK:DB10950,http://purl.obolibrary.org/obo/DRUGBANK_DB10950
DRUGBANK:DB11417,http://purl.obolibrary.org/obo/DRUGBANK_DB11417
DRUGBANK:DB11454,http://purl.obolibrary.org/obo/DRUGBANK_DB11454
DRUGBANK:DB11472,http://purl.obolibrary.org/obo/DRUGBANK_DB11472
DRUGBANK:DB11606,http://purl.obolibrary.org/obo/DRUGBANK_DB11606
DRUGBANK:DB11671,http://purl.obolibrary.org/obo/DRUGBANK_DB11671
DRUGBANK:DB11729,http://purl.obolibrary.org/obo/DRUGBANK_DB11729
DRUGBANK:DB11764,http://purl.obolibrary.org/obo/DRUGBANK_DB11764
DRUGBANK:DB11807,http://purl.obolibrary.org/obo/DRUGBANK_DB11807
DRUGBANK:DB11822,http://purl.obolibrary.org/obo/DRUGBANK_DB11822
