source|target
FGFR4|NTRK2
FLT1|NF2
FLT1|FGFR2
FLT1|KDR
FLT1|INSR
FLT1|FGFR3
FLT1|IGF1R
FLT1|KIT
FLT1|FGFR1
FLT1|EPHA2
FLT1|EGFR
FLT1|CSF1R
FLT1|FGFR4
FLT1|FLT4
FLT1|NGFR
FLT1|MET
FLT1|PDGFRA
FLT1|PDGFRB
FLT1|TEK
FLT1|FLT3
FLT1|NTRK1
FLT1|NTRK2
FLT4|NF2
FLT4|FGFR2
FLT4|KDR
FLT4|INSR
FLT4|FGFR3
FLT4|IGF1R
FLT4|KIT
FLT4|FGFR1
FLT4|EPHA2
FLT4|EGFR
FLT4|CSF1R
FLT4|FGFR4
FLT4|FLT1
FLT4|NGFR
FLT4|MET
FLT4|PDGFRA
FLT4|PDGFRB
FLT4|TEK
FLT4|FLT3
FLT4|NTRK1
FLT4|NTRK2
NGFR|NF2
NGFR|FGFR2
NGFR|KDR
NGFR|INSR
NGFR|FGFR3
NGFR|IGF1R
NGFR|KIT
NGFR|FGFR1
NGFR|EPHA2
NGFR|EGFR
NGFR|CSF1R
NGFR|FGFR4
NGFR|FLT1
NGFR|FLT4
NGFR|MET
NGFR|PDGFRA
NGFR|PDGFRB
NGFR|TEK
NGFR|FLT3
NGFR|NTRK1
NGFR|NTRK2
MET|NF2
MET|FGFR2
MET|KDR
MET|INSR
MET|FGFR3
MET|IGF1R
MET|KIT
MET|FGFR1
MET|EPHA2
MET|EGFR
MET|CSF1R
MET|FGFR4
MET|FLT1
MET|FLT4
MET|NGFR
MET|PDGFRA
MET|PDGFRB
MET|TEK
MET|FLT3
MET|NTRK1
MET|NTRK2
PDGFRA|NF2
PDGFRA|FGFR2
PDGFRA|KDR
PDGFRA|INSR
PDGFRA|FGFR3
PDGFRA|IGF1R
PDGFRA|KIT
PDGFRA|FGFR1
PDGFRA|EPHA2
PDGFRA|EGFR
PDGFRA|CSF1R
PDGFRA|FGFR4
PDGFRA|FLT1
PDGFRA|FLT4
PDGFRA|NGFR
PDGFRA|MET
PDGFRA|PDGFRB
PDGFRA|TEK
PDGFRA|FLT3
PDGFRA|NTRK1
PDGFRA|NTRK2
PDGFRB|NF2
PDGFRB|FGFR2
PDGFRB|KDR
PDGFRB|INSR
PDGFRB|FGFR3
PDGFRB|IGF1R
PDGFRB|KIT
PDGFRB|FGFR1
PDGFRB|EPHA2
PDGFRB|EGFR
PDGFRB|CSF1R
PDGFRB|FGFR4
PDGFRB|FLT1
PDGFRB|FLT4
PDGFRB|NGFR
PDGFRB|MET
PDGFRB|PDGFRA
PDGFRB|TEK
PDGFRB|FLT3
PDGFRB|NTRK1
PDGFRB|NTRK2
TEK|NF2
TEK|FGFR2
TEK|KDR
TEK|INSR
TEK|FGFR3
TEK|IGF1R
TEK|KIT
TEK|FGFR1
TEK|EPHA2
TEK|EGFR
TEK|CSF1R
TEK|FGFR4
TEK|FLT1
TEK|FLT4
TEK|NGFR
TEK|MET
TEK|PDGFRA
TEK|PDGFRB
TEK|FLT3
TEK|NTRK1
TEK|NTRK2
FLT3|NF2
FLT3|FGFR2
FLT3|KDR
FLT3|INSR
FLT3|FGFR3
FLT3|IGF1R
FLT3|KIT
FLT3|FGFR1
FLT3|EPHA2
FLT3|EGFR
FLT3|CSF1R
FLT3|FGFR4
FLT3|FLT1
FLT3|FLT4
FLT3|NGFR
FLT3|MET
FLT3|PDGFRA
FLT3|PDGFRB
FLT3|TEK
FLT3|NTRK1
FLT3|NTRK2
NTRK1|NF2
NTRK1|FGFR2
NTRK1|KDR
NTRK1|INSR
NTRK1|FGFR3
NTRK1|IGF1R
NTRK1|KIT
NTRK1|FGFR1
NTRK1|EPHA2
NTRK1|EGFR
NTRK1|CSF1R
NTRK1|FGFR4
NTRK1|FLT1
NTRK1|FLT4
NTRK1|NGFR
NTRK1|MET
NTRK1|PDGFRA
NTRK1|PDGFRB
NTRK1|TEK
NTRK1|FLT3
NTRK1|NTRK2
NTRK2|NF2
NTRK2|FGFR2
NTRK2|KDR
NTRK2|INSR
NTRK2|FGFR3
NTRK2|IGF1R
NTRK2|KIT
NTRK2|FGFR1
NTRK2|EPHA2
NTRK2|EGFR
NTRK2|CSF1R
NTRK2|FGFR4
NTRK2|FLT1
NTRK2|FLT4
NTRK2|NGFR
NTRK2|MET
NTRK2|PDGFRA
NTRK2|PDGFRB
NTRK2|TEK
NTRK2|FLT3
NTRK2|NTRK1
MIR98|MYC
MIR98|NRAS
MIR98|HRAS
MIR98|KRAS
CDH1|CTNNB1
CDH1|CTNNA1
CDH1|CDH10
CDH1|CDH11
CDH1|CDH12
CDH1|CDH13
CDH1|CDH15
CDH1|CDH16
CDH1|CDH17
CDH1|CDH18
CDH1|CDH19
CDH1|CDH2
CDH1|CDH20
CDH1|CDH22
CDH1|CDH24
CDH1|CDH3
CDH1|CDH4
CDH1|CDH5
CDH1|CDH6
CDH1|CDH7
CDH1|CDH8
CDH1|CDH9
CDH10|CTNNB1
CDH10|CTNNA1
CDH10|CDH1
CDH10|CDH11
CDH10|CDH12
CDH10|CDH13
CDH10|CDH15
CDH10|CDH16
CDH10|CDH17
CDH10|CDH18
CDH10|CDH19
CDH10|CDH2
CDH10|CDH20
CDH10|CDH22
CDH10|CDH24
CDH10|CDH3
CDH10|CDH4
CDH10|CDH5
CDH10|CDH6
CDH10|CDH7
CDH10|CDH8
CDH10|CDH9
CDH11|CTNNB1
CDH11|CTNNA1
CDH11|CDH1
CDH11|CDH10
CDH11|CDH12
CDH11|CDH13
CDH11|CDH15
CDH11|CDH16
CDH11|CDH17
CDH11|CDH18
CDH11|CDH19
CDH11|CDH2
CDH11|CDH20
CDH11|CDH22
CDH11|CDH24
CDH11|CDH3
CDH11|CDH4
CDH11|CDH5
CDH11|CDH6
CDH11|CDH7
CDH11|CDH8
CDH11|CDH9
CDH12|CTNNB1
CDH12|CTNNA1
CDH12|CDH1
CDH12|CDH10
CDH12|CDH11
CDH12|CDH13
CDH12|CDH15
CDH12|CDH16
CDH12|CDH17
CDH12|CDH18
CDH12|CDH19
CDH12|CDH2
CDH12|CDH20
CDH12|CDH22
CDH12|CDH24
CDH12|CDH3
CDH12|CDH4
CDH12|CDH5
CDH12|CDH6
CDH12|CDH7
CDH12|CDH8
CDH12|CDH9
CDH13|CTNNB1
CDH13|CTNNA1
CDH13|CDH1
CDH13|CDH10
CDH13|CDH11
CDH13|CDH12
CDH13|CDH15
CDH13|CDH16
CDH13|CDH17
CDH13|CDH18
CDH13|CDH19
CDH13|CDH2
CDH13|CDH20
CDH13|CDH22
CDH13|CDH24
CDH13|CDH3
CDH13|CDH4
CDH13|CDH5
CDH13|CDH6
CDH13|CDH7
CDH13|CDH8
CDH13|CDH9
CDH15|CTNNB1
CDH15|CTNNA1
CDH15|CDH1
CDH15|CDH10
CDH15|CDH11
CDH15|CDH12
CDH15|CDH13
CDH15|CDH16
CDH15|CDH17
CDH15|CDH18
CDH15|CDH19
CDH15|CDH2
CDH15|CDH20
CDH15|CDH22
CDH15|CDH24
CDH15|CDH3
CDH15|CDH4
CDH15|CDH5
CDH15|CDH6
CDH15|CDH7
CDH15|CDH8
CDH15|CDH9
CDH16|CTNNB1
CDH16|CTNNA1
CDH16|CDH1
CDH16|CDH10
CDH16|CDH11
CDH16|CDH12
CDH16|CDH13
CDH16|CDH15
CDH16|CDH17
CDH16|CDH18
CDH16|CDH19
CDH16|CDH2
CDH16|CDH20
CDH16|CDH22
CDH16|CDH24
CDH16|CDH3
CDH16|CDH4
CDH16|CDH5
CDH16|CDH6
CDH16|CDH7
CDH16|CDH8
CDH16|CDH9
CDH17|CTNNB1
CDH17|CTNNA1
CDH17|CDH1
CDH17|CDH10
CDH17|CDH11
CDH17|CDH12
CDH17|CDH13
CDH17|CDH15
CDH17|CDH16
CDH17|CDH18
CDH17|CDH19
CDH17|CDH2
CDH17|CDH20
CDH17|CDH22
CDH17|CDH24
CDH17|CDH3
CDH17|CDH4
CDH17|CDH5
CDH17|CDH6
CDH17|CDH7
CDH17|CDH8
CDH17|CDH9
CDH18|CTNNB1
CDH18|CTNNA1
CDH18|CDH1
CDH18|CDH10
CDH18|CDH11
CDH18|CDH12
CDH18|CDH13
CDH18|CDH15
CDH18|CDH16
CDH18|CDH17
CDH18|CDH19
CDH18|CDH2
CDH18|CDH20
CDH18|CDH22
CDH18|CDH24
CDH18|CDH3
CDH18|CDH4
CDH18|CDH5
CDH18|CDH6
CDH18|CDH7
CDH18|CDH8
CDH18|CDH9
CDH19|CTNNB1
CDH19|CTNNA1
CDH19|CDH1
CDH19|CDH10
CDH19|CDH11
CDH19|CDH12
CDH19|CDH13
CDH19|CDH15
CDH19|CDH16
CDH19|CDH17
CDH19|CDH18
CDH19|CDH2
CDH19|CDH20
CDH19|CDH22
CDH19|CDH24
CDH19|CDH3
CDH19|CDH4
CDH19|CDH5
CDH19|CDH6
CDH19|CDH7
CDH19|CDH8
CDH19|CDH9
CDH2|CTNNB1
CDH2|CTNNA1
CDH2|CDH1
CDH2|CDH10
CDH2|CDH11
CDH2|CDH12
CDH2|CDH13
CDH2|CDH15
CDH2|CDH16
CDH2|CDH17
CDH2|CDH18
CDH2|CDH19
CDH2|CDH20
CDH2|CDH22
CDH2|CDH24
CDH2|CDH3
CDH2|CDH4
CDH2|CDH5
CDH2|CDH6
CDH2|CDH7
CDH2|CDH8
CDH2|CDH9
CDH20|CTNNB1
CDH20|CTNNA1
CDH20|CDH1
CDH20|CDH10
CDH20|CDH11
CDH20|CDH12
CDH20|CDH13
CDH20|CDH15
CDH20|CDH16
CDH20|CDH17
CDH20|CDH18
CDH20|CDH19
CDH20|CDH2
CDH20|CDH22
CDH20|CDH24
CDH20|CDH3
CDH20|CDH4
CDH20|CDH5
CDH20|CDH6
CDH20|CDH7
CDH20|CDH8
CDH20|CDH9
CDH22|CTNNB1
CDH22|CTNNA1
CDH22|CDH1
CDH22|CDH10
CDH22|CDH11
CDH22|CDH12
CDH22|CDH13
CDH22|CDH15
CDH22|CDH16
CDH22|CDH17
CDH22|CDH18
CDH22|CDH19
CDH22|CDH2
CDH22|CDH20
CDH22|CDH24
CDH22|CDH3
CDH22|CDH4
CDH22|CDH5
CDH22|CDH6
CDH22|CDH7
CDH22|CDH8
CDH22|CDH9
CDH24|CTNNB1
CDH24|CTNNA1
CDH24|CDH1
CDH24|CDH10
CDH24|CDH11
CDH24|CDH12
CDH24|CDH13
CDH24|CDH15
CDH24|CDH16
CDH24|CDH17
CDH24|CDH18
CDH24|CDH19
CDH24|CDH2
CDH24|CDH20
CDH24|CDH22
CDH24|CDH3
CDH24|CDH4
CDH24|CDH5
CDH24|CDH6
CDH24|CDH7
CDH24|CDH8
CDH24|CDH9
CDH3|CTNNB1
CDH3|CTNNA1
CDH3|CDH1
CDH3|CDH10
CDH3|CDH11
CDH3|CDH12
CDH3|CDH13
CDH3|CDH15
CDH3|CDH16
CDH3|CDH17
CDH3|CDH18
CDH3|CDH19
CDH3|CDH2
CDH3|CDH20
CDH3|CDH22
CDH3|CDH24
CDH3|CDH4
CDH3|CDH5
CDH3|CDH6
CDH3|CDH7
CDH3|CDH8
CDH3|CDH9
CDH4|CTNNB1
CDH4|CTNNA1
CDH4|CDH1
CDH4|CDH10
CDH4|CDH11
CDH4|CDH12
CDH4|CDH13
CDH4|CDH15
CDH4|CDH16
CDH4|CDH17
CDH4|CDH18
CDH4|CDH19
CDH4|CDH2
CDH4|CDH20
CDH4|CDH22
CDH4|CDH24
CDH4|CDH3
CDH4|CDH5
CDH4|CDH6
CDH4|CDH7
CDH4|CDH8
CDH4|CDH9
CDH5|CTNNB1
CDH5|CTNNA1
CDH5|CDH1
CDH5|CDH10
CDH5|CDH11
CDH5|CDH12
CDH5|CDH13
CDH5|CDH15
CDH5|CDH16
CDH5|CDH17
CDH5|CDH18
CDH5|CDH19
CDH5|CDH2
CDH5|CDH20
CDH5|CDH22
CDH5|CDH24
CDH5|CDH3
CDH5|CDH4
CDH5|CDH6
CDH5|CDH7
CDH5|CDH8
CDH5|CDH9
CDH6|CTNNB1
CDH6|CTNNA1
CDH6|CDH1
CDH6|CDH10
CDH6|CDH11
CDH6|CDH12
CDH6|CDH13
CDH6|CDH15
CDH6|CDH16
CDH6|CDH17
CDH6|CDH18
CDH6|CDH19
CDH6|CDH2
CDH6|CDH20
CDH6|CDH22
CDH6|CDH24
CDH6|CDH3
CDH6|CDH4
CDH6|CDH5
CDH6|CDH7
CDH6|CDH8
CDH6|CDH9
CDH7|CTNNB1
CDH7|CTNNA1
CDH7|CDH1
CDH7|CDH10
CDH7|CDH11
CDH7|CDH12
CDH7|CDH13
CDH7|CDH15
CDH7|CDH16
CDH7|CDH17
CDH7|CDH18
CDH7|CDH19
CDH7|CDH2
CDH7|CDH20
CDH7|CDH22
CDH7|CDH24
CDH7|CDH3
CDH7|CDH4
CDH7|CDH5
CDH7|CDH6
CDH7|CDH8
CDH7|CDH9
CDH8|CTNNB1
CDH8|CTNNA1
CDH8|CDH1
CDH8|CDH10
CDH8|CDH11
CDH8|CDH12
CDH8|CDH13
CDH8|CDH15
CDH8|CDH16
CDH8|CDH17
CDH8|CDH18
CDH8|CDH19
CDH8|CDH2
CDH8|CDH20
CDH8|CDH22
CDH8|CDH24
CDH8|CDH3
CDH8|CDH4
CDH8|CDH5
CDH8|CDH6
CDH8|CDH7
CDH8|CDH9
CDH9|CTNNB1
CDH9|CTNNA1
CDH9|CDH1
CDH9|CDH10
CDH9|CDH11
CDH9|CDH12
CDH9|CDH13
CDH9|CDH15
CDH9|CDH16
CDH9|CDH17
CDH9|CDH18
CDH9|CDH19
CDH9|CDH2
CDH9|CDH20
CDH9|CDH22
CDH9|CDH24
CDH9|CDH3
CDH9|CDH4
CDH9|CDH5
CDH9|CDH6
CDH9|CDH7
CDH9|CDH8
MYC|NRAS
MYC|HRAS
MYC|KRAS
NRAS|MYC
NRAS|HRAS
NRAS|KRAS
HRAS|MYC
HRAS|NRAS
HRAS|KRAS
KRAS|MYC
KRAS|NRAS
KRAS|HRAS
CD44|NF2
STK3|LATS2
STK3|LATS1
STK3|STK4
STK3|SAV1
STK4|LATS2
STK4|LATS1
STK4|STK3
STK4|SAV1
SAV1|LATS2
SAV1|LATS1
SAV1|STK3
SAV1|STK4
